ts	httpadvanced_download_bandwidth
2021-06-06 20:37:46	3205.0
2021-06-06 20:42:46	3103.0
2021-06-06 20:47:46	3136.0
2021-06-06 20:52:46	3007.0
2021-06-06 20:57:46	3205.0
2021-06-06 21:02:46	3240.0
2021-06-06 21:07:46	2946.0
2021-06-06 21:12:46	3314.0
2021-06-06 21:17:46	3240.0
2021-06-06 21:22:46	3240.0
2021-06-06 21:27:46	3170.0
2021-06-06 21:32:46	3136.0
2021-06-06 21:37:46	3136.0
2021-06-06 21:42:46	3136.0
2021-06-06 21:47:46	3170.0
2021-06-06 21:52:46	2946.0
2021-06-06 21:57:46	3136.0
2021-06-06 22:02:46	3170.0
2021-06-06 22:07:46	3205.0
2021-06-06 22:12:46	3038.0
2021-06-06 22:17:46	3070.0
2021-06-06 22:22:46	3103.0
2021-06-06 22:27:46	3007.0
2021-06-06 22:32:46	3070.0
2021-06-06 22:37:46	3103.0
2021-06-06 22:42:46	3038.0
2021-06-06 22:47:46	2751.0
2021-06-06 22:52:46	3007.0
2021-06-06 22:57:46	3170.0
2021-06-06 23:02:46	3170.0
2021-06-06 23:07:46	3070.0
2021-06-06 23:12:46	2916.0
2021-06-06 23:17:46	3007.0
2021-06-06 23:22:46	3136.0
2021-06-06 23:27:46	3136.0
2021-06-06 23:32:46	2831.0
2021-06-06 23:37:46	3170.0
2021-06-06 23:42:46	3136.0
2021-06-06 23:47:46	2976.0
2021-06-06 23:52:46	2916.0
2021-06-06 23:57:46	2976.0
2021-06-07 00:02:46	3038.0
2021-06-07 00:07:46	2888.0
2021-06-07 00:12:46	2651.0
2021-06-07 00:17:46	3070.0
2021-06-07 00:22:46	2651.0
2021-06-07 00:27:46	2916.0
2021-06-07 00:32:46	3205.0
2021-06-07 00:37:46	2581.0
2021-06-07 00:42:46	2651.0
2021-06-07 00:47:46	2451.0
2021-06-07 00:52:46	2371.0
2021-06-07 00:57:46	2888.0
2021-06-07 01:02:46	3070.0
2021-06-07 01:07:46	3007.0
2021-06-07 01:12:46	3070.0
2021-06-07 01:17:46	2536.0
2021-06-07 01:22:46	3038.0
2021-06-07 01:27:46	3070.0
2021-06-07 01:32:46	3136.0
2021-06-07 01:37:46	3277.0
2021-06-07 01:42:46	3007.0
2021-06-07 01:47:46	3103.0
2021-06-07 01:52:46	2627.0
2021-06-07 01:57:46	2676.0
2021-06-07 02:02:46	2946.0
2021-06-07 02:07:46	3070.0
2021-06-07 02:12:46	2859.0
2021-06-07 02:17:46	2804.0
2021-06-07 02:22:46	3007.0
2021-06-07 02:27:46	2976.0
2021-06-07 02:32:46	3007.0
2021-06-07 02:37:46	3170.0
2021-06-07 02:42:46	3240.0
2021-06-07 02:47:46	3136.0
2021-06-07 02:52:46	3170.0
2021-06-07 02:57:46	3205.0
2021-06-07 03:02:46	3314.0
2021-06-07 03:07:46	3136.0
2021-06-07 03:12:46	3170.0
2021-06-07 03:17:46	3136.0
2021-06-07 03:22:46	3136.0
2021-06-07 03:27:46	2676.0
2021-06-07 03:32:46	3038.0
2021-06-07 03:37:46	3136.0
2021-06-07 03:42:46	3070.0
2021-06-07 03:47:46	2976.0
2021-06-07 03:52:46	3170.0
2021-06-07 03:57:46	3240.0
2021-06-07 04:02:46	3136.0
2021-06-07 04:07:46	3038.0
2021-06-07 04:12:46	3103.0
2021-06-07 04:17:46	2976.0
2021-06-07 04:22:46	3038.0
2021-06-07 04:27:46	3136.0
2021-06-07 04:32:46	3038.0
2021-06-07 04:37:46	3070.0
2021-06-07 04:42:46	3103.0
2021-06-07 04:47:46	2976.0
2021-06-07 04:52:46	3070.0
2021-06-07 04:57:46	3007.0
2021-06-07 05:02:46	3103.0
2021-06-07 05:07:46	2946.0
2021-06-07 05:12:46	2916.0
2021-06-07 05:17:46	2888.0
2021-06-07 05:22:46	3136.0
2021-06-07 05:27:46	3205.0
2021-06-07 05:32:46	3103.0
2021-06-07 05:37:46	2831.0
2021-06-07 05:42:46	3070.0
2021-06-07 05:47:46	3205.0
2021-06-07 05:52:46	2651.0
2021-06-07 05:57:46	3103.0
2021-06-07 06:02:46	2946.0
2021-06-07 06:07:46	2946.0
2021-06-07 06:12:46	2604.0
2021-06-07 06:17:46	3136.0
2021-06-07 06:22:46	3038.0
2021-06-07 06:27:46	2831.0
2021-06-07 06:32:46	2888.0
2021-06-07 06:37:46	3038.0
2021-06-07 06:42:46	2946.0
2021-06-07 06:47:46	3070.0
2021-06-07 06:52:46	2888.0
2021-06-07 06:57:46	3070.0
2021-06-07 07:11:13	2976.0
2021-06-07 07:16:13	3103.0
2021-06-07 07:21:13	3136.0
2021-06-07 07:26:13	2751.0
2021-06-07 07:31:13	3038.0
2021-06-07 07:36:13	2976.0
2021-06-07 07:41:13	3007.0
2021-06-07 07:46:13	2726.0
2021-06-07 07:51:13	3170.0
2021-06-07 07:56:13	3205.0
2021-06-07 08:01:13	2888.0
2021-06-07 08:06:13	3038.0
2021-06-07 08:11:13	2976.0
2021-06-07 08:16:13	2859.0
2021-06-07 08:21:13	2514.0
2021-06-07 08:26:13	2676.0
2021-06-07 08:31:13	2888.0
2021-06-07 08:36:13	2472.0
2021-06-07 08:41:13	2946.0
2021-06-07 08:46:13	2804.0
2021-06-07 08:51:13	2778.0
2021-06-07 08:56:13	2916.0
2021-06-07 09:01:13	2976.0
2021-06-07 09:06:13	2726.0
2021-06-07 09:11:13	2726.0
2021-06-07 09:16:13	2831.0
2021-06-07 09:21:13	3038.0
2021-06-07 09:26:13	2581.0
2021-06-07 09:31:13	3070.0
2021-06-07 09:36:13	3205.0
2021-06-07 09:41:13	2676.0
2021-06-07 09:46:13	2209.0
2021-06-07 09:51:13	2976.0
2021-06-07 09:56:13	2751.0
2021-06-07 10:01:13	3136.0
2021-06-07 10:06:13	3007.0
2021-06-07 10:11:13	2352.0
2021-06-07 10:16:13	3277.0
2021-06-07 10:21:13	2726.0
2021-06-07 10:26:13	2859.0
2021-06-07 10:31:13	2804.0
2021-06-07 10:36:13	2946.0
2021-06-07 10:41:13	2726.0
2021-06-07 10:46:13	3103.0
2021-06-07 10:51:13	2493.0
2021-06-07 10:56:13	3038.0
2021-06-07 11:01:13	2831.0
2021-06-07 11:06:13	2804.0
2021-06-07 11:11:13	2751.0
2021-06-07 11:16:13	2536.0
2021-06-07 11:21:13	3070.0
2021-06-07 11:26:13	3170.0
2021-06-07 11:31:13	2604.0
2021-06-07 11:36:13	2651.0
2021-06-07 11:41:13	2751.0
2021-06-07 11:46:13	3038.0
2021-06-07 11:51:13	2946.0
2021-06-07 11:56:13	3070.0
2021-06-07 12:01:13	2651.0
2021-06-07 12:06:13	2651.0
2021-06-07 12:11:13	2976.0
2021-06-07 12:16:13	2726.0
2021-06-07 12:21:13	2831.0
2021-06-07 12:26:13	2804.0
2021-06-07 12:31:13	2751.0
2021-06-07 12:36:13	2976.0
2021-06-07 12:41:13	2726.0
2021-06-07 12:46:13	2193.0
2021-06-07 12:51:13	3038.0
2021-06-07 12:56:13	2296.0
2021-06-07 13:01:13	2946.0
2021-06-07 13:06:13	3136.0
2021-06-07 13:11:13	2778.0
2021-06-07 13:16:13	2976.0
2021-06-07 13:21:13	3007.0
2021-06-07 13:26:13	3007.0
2021-06-07 13:31:13	2946.0
2021-06-07 13:36:13	2888.0
2021-06-07 13:41:13	2804.0
2021-06-07 13:46:13	2831.0
2021-06-07 13:51:13	2946.0
2021-06-07 13:56:13	2946.0
2021-06-07 14:01:13	2676.0
2021-06-07 14:06:13	2700.0
2021-06-07 14:11:13	2604.0
2021-06-07 14:16:13	2514.0
2021-06-07 14:21:13	2676.0
2021-06-07 14:26:13	2514.0
2021-06-07 14:31:13	2859.0
2021-06-07 14:36:13	2976.0
2021-06-07 14:41:13	3007.0
2021-06-07 14:46:13	2946.0
2021-06-07 14:51:13	3136.0
2021-06-07 14:56:13	3038.0
2021-06-07 15:01:13	2751.0
2021-06-07 15:06:13	2976.0
2021-06-07 15:11:13	3007.0
2021-06-07 15:16:13	2859.0
2021-06-07 15:21:13	2946.0
2021-06-07 15:26:13	2946.0
2021-06-07 15:31:13	3170.0
2021-06-07 15:36:13	3038.0
2021-06-07 15:41:13	3136.0
2021-06-07 15:46:13	2804.0
2021-06-07 15:51:13	3136.0
2021-06-07 15:56:13	3070.0
2021-06-07 16:01:13	3038.0
2021-06-07 16:06:13	3038.0
2021-06-07 16:11:13	2916.0
2021-06-07 16:16:13	3038.0
2021-06-07 16:21:13	3103.0
2021-06-07 16:26:13	2831.0
2021-06-07 16:31:13	3038.0
2021-06-07 16:36:13	3007.0
2021-06-07 16:41:13	3136.0
2021-06-07 16:46:13	2976.0
2021-06-07 16:51:13	3007.0
2021-06-07 16:56:13	3136.0
2021-06-07 17:01:13	3205.0
2021-06-07 17:06:13	2778.0
2021-06-07 17:11:13	2804.0
2021-06-07 17:16:13	2976.0
2021-06-07 17:21:13	2916.0
2021-06-07 17:26:13	3038.0
2021-06-07 17:31:13	2916.0
2021-06-07 17:36:13	3038.0
2021-06-07 17:41:13	3103.0
2021-06-07 17:46:13	3070.0
2021-06-07 17:51:13	3007.0
2021-06-07 17:56:13	3103.0
2021-06-07 18:01:13	3205.0
2021-06-07 18:06:13	3007.0
2021-06-07 18:11:13	2916.0
2021-06-07 18:16:13	3170.0
2021-06-07 18:21:13	3007.0
2021-06-07 18:26:13	2946.0
2021-06-07 18:31:13	2946.0
2021-06-07 18:36:13	3070.0
2021-06-07 18:41:13	2751.0
2021-06-07 18:46:13	3038.0
2021-06-07 18:51:13	3038.0
2021-06-07 18:56:13	3240.0
2021-06-07 19:01:13	2410.0
2021-06-07 19:06:13	3070.0
2021-06-07 19:11:13	3170.0
2021-06-07 19:16:13	3103.0
2021-06-07 19:21:13	3038.0
2021-06-07 19:26:13	3205.0
2021-06-07 19:31:13	3205.0
2021-06-07 19:36:13	2916.0
2021-06-07 19:41:13	3170.0
2021-06-07 19:46:13	3277.0
2021-06-07 19:51:13	3240.0
2021-06-07 19:56:13	3136.0
2021-06-07 20:01:13	3007.0
2021-06-07 20:06:13	3170.0
2021-06-07 20:11:13	3240.0
2021-06-07 20:16:13	3314.0
2021-06-07 20:21:13	3205.0
2021-06-07 20:26:13	2176.0
2021-06-07 20:31:13	3038.0
2021-06-07 20:36:13	2976.0
2021-06-07 20:41:13	3205.0
2021-06-07 20:46:13	2976.0
2021-06-07 20:51:13	3007.0
2021-06-07 20:56:13	2888.0
2021-06-07 21:01:13	3170.0
2021-06-07 21:06:13	3205.0
2021-06-07 21:11:13	3136.0
2021-06-07 21:16:13	3103.0
2021-06-07 21:21:13	3103.0
2021-06-07 21:26:13	3205.0
2021-06-07 21:31:13	3205.0
2021-06-07 21:36:13	3136.0
2021-06-07 21:41:13	3277.0
2021-06-07 21:46:13	3205.0
2021-06-07 21:51:13	3070.0
2021-06-07 21:56:13	2976.0
2021-06-07 22:01:13	3070.0
2021-06-07 22:06:13	3170.0
2021-06-07 22:11:13	3170.0
2021-06-07 22:16:13	3103.0
2021-06-07 22:21:13	2946.0
2021-06-07 22:26:13	3038.0
2021-06-07 22:31:13	2627.0
2021-06-07 22:36:13	3136.0
2021-06-07 22:41:13	2888.0
2021-06-07 22:46:13	3277.0
2021-06-07 22:51:13	3170.0
2021-06-07 22:56:13	3070.0
2021-06-07 23:01:13	3007.0
2021-06-07 23:06:13	2804.0
2021-06-07 23:11:13	2946.0
2021-06-07 23:16:13	2804.0
2021-06-07 23:21:13	3205.0
2021-06-07 23:26:13	3070.0
2021-06-07 23:31:13	3038.0
2021-06-07 23:36:13	3277.0
2021-06-07 23:41:13	3170.0
2021-06-07 23:46:13	3136.0
2021-06-07 23:51:13	3070.0
2021-06-07 23:56:13	2778.0
2021-06-08 00:01:13	2831.0
2021-06-08 00:06:13	3038.0
2021-06-08 00:11:13	2976.0
2021-06-08 00:16:13	3038.0
2021-06-08 00:21:13	3070.0
2021-06-08 00:26:13	3136.0
2021-06-08 00:31:13	2946.0
2021-06-08 00:36:13	3277.0
2021-06-08 00:41:13	3314.0
2021-06-08 00:46:13	3170.0
2021-06-08 00:51:13	3205.0
2021-06-08 00:56:13	3170.0
2021-06-08 01:01:13	3103.0
2021-06-08 01:06:13	3240.0
2021-06-08 01:11:13	3007.0
2021-06-08 01:16:13	3038.0
2021-06-08 01:21:13	2976.0
2021-06-08 01:26:13	2859.0
2021-06-08 01:31:13	3038.0
2021-06-08 01:36:13	3038.0
2021-06-08 01:41:13	3070.0
2021-06-08 01:46:13	3070.0
2021-06-08 01:51:13	2916.0
2021-06-08 01:56:13	3070.0
2021-06-08 02:01:13	2831.0
2021-06-08 02:06:13	2976.0
2021-06-08 02:11:13	2804.0
2021-06-08 02:16:13	2627.0
2021-06-08 02:21:13	3314.0
2021-06-08 02:26:13	2976.0
2021-06-08 02:31:13	3103.0
2021-06-08 02:36:13	3136.0
2021-06-08 02:41:13	3007.0
2021-06-08 02:46:13	3103.0
2021-06-08 02:51:13	3103.0
2021-06-08 02:56:13	2916.0
2021-06-08 03:01:13	3038.0
2021-06-08 03:06:13	2676.0
2021-06-08 03:11:13	2946.0
2021-06-08 03:16:13	3103.0
2021-06-08 03:21:13	3170.0
2021-06-08 03:26:13	3136.0
2021-06-08 03:31:13	2888.0
2021-06-08 03:36:13	3205.0
2021-06-08 03:41:13	2916.0
2021-06-08 03:46:13	3103.0
2021-06-08 03:51:13	2804.0
2021-06-08 03:56:13	2627.0
2021-06-08 04:01:13	2651.0
2021-06-08 04:06:13	3038.0
2021-06-08 04:11:13	2726.0
2021-06-08 04:16:13	2859.0
2021-06-08 04:21:13	2859.0
2021-06-08 04:26:13	2916.0
2021-06-08 04:31:13	3170.0
2021-06-08 04:36:13	2859.0
2021-06-08 04:41:13	3070.0
2021-06-08 04:46:13	2804.0
2021-06-08 04:51:13	2888.0
2021-06-08 04:56:13	2778.0
2021-06-08 05:01:13	2916.0
2021-06-08 05:06:13	2751.0
2021-06-08 05:11:13	2888.0
2021-06-08 05:16:13	2581.0
2021-06-08 05:21:13	2751.0
2021-06-08 05:26:13	3007.0
2021-06-08 05:31:13	2831.0
2021-06-08 05:36:13	2804.0
2021-06-08 05:41:13	2916.0
2021-06-08 05:46:13	2888.0
2021-06-08 05:51:13	2831.0
2021-06-08 05:56:13	3007.0
2021-06-08 06:01:13	2430.0
2021-06-08 06:06:13	2627.0
2021-06-08 06:11:13	2804.0
2021-06-08 06:16:13	2804.0
2021-06-08 06:21:13	2068.0
2021-06-08 06:26:13	2859.0
2021-06-08 06:31:13	2888.0
2021-06-08 06:36:13	2831.0
2021-06-08 06:41:13	2651.0
2021-06-08 06:46:13	2859.0
2021-06-08 06:51:13	2831.0
2021-06-08 06:56:13	2651.0
2021-06-08 07:01:13	3038.0
2021-06-08 07:06:13	3170.0
2021-06-08 07:11:13	3070.0
2021-06-08 07:16:13	3136.0
2021-06-08 07:21:13	2976.0
2021-06-08 07:26:13	2976.0
2021-06-08 07:31:13	2700.0
2021-06-08 07:36:13	3070.0
2021-06-08 07:41:13	3070.0
2021-06-08 07:46:13	3038.0
2021-06-08 07:51:13	3038.0
2021-06-08 07:56:13	2451.0
2021-06-08 08:01:13	3170.0
2021-06-08 08:06:13	2859.0
2021-06-08 08:11:13	2410.0
2021-06-08 08:16:13	2888.0
2021-06-08 08:21:13	2888.0
2021-06-08 08:26:13	2751.0
2021-06-08 08:31:13	2831.0
2021-06-08 08:36:13	2430.0
2021-06-08 08:41:13	2726.0
2021-06-08 08:46:13	3070.0
2021-06-08 08:51:13	3070.0
2021-06-08 08:56:13	3007.0
2021-06-08 09:01:13	3170.0
2021-06-08 09:06:13	3240.0
2021-06-08 09:11:13	2676.0
2021-06-08 09:16:13	2627.0
2021-06-08 09:21:13	3007.0
2021-06-08 09:26:13	2700.0
2021-06-08 09:31:13	2176.0
2021-06-08 09:36:13	2831.0
2021-06-08 09:41:13	2888.0
2021-06-08 09:46:13	2976.0
2021-06-08 09:51:13	3038.0
2021-06-08 09:56:13	2676.0
2021-06-08 10:01:13	3070.0
2021-06-08 10:06:13	2726.0
2021-06-08 10:11:13	2676.0
2021-06-08 10:16:13	2888.0
2021-06-08 10:21:13	3007.0
2021-06-08 10:26:13	2676.0
2021-06-08 10:31:13	2831.0
2021-06-08 10:36:13	2831.0
2021-06-08 10:41:13	2859.0
2021-06-08 10:46:13	2804.0
2021-06-08 10:51:13	2493.0
2021-06-08 10:56:13	2751.0
2021-06-08 11:01:13	2700.0
2021-06-08 11:06:13	2946.0
2021-06-08 11:11:13	2536.0
2021-06-08 11:16:13	2751.0
2021-06-08 11:21:13	2831.0
2021-06-08 11:26:13	3136.0
2021-06-08 11:31:13	2371.0
2021-06-08 11:36:13	2976.0
2021-06-08 11:41:13	3038.0
2021-06-08 11:46:13	2751.0
2021-06-08 11:51:13	2859.0
2021-06-08 11:56:13	2976.0
2021-06-08 12:01:13	2831.0
2021-06-08 12:06:13	3070.0
2021-06-08 12:11:13	3103.0
2021-06-08 12:16:13	2604.0
2021-06-08 12:21:13	3070.0
2021-06-08 12:26:13	2916.0
2021-06-08 12:31:13	2976.0
2021-06-08 12:36:13	2859.0
2021-06-08 12:41:13	3007.0
2021-06-08 12:46:13	3103.0
2021-06-08 12:51:13	2976.0
2021-06-08 12:56:13	3007.0
2021-06-08 13:01:13	3070.0
2021-06-08 13:06:13	2651.0
2021-06-08 13:11:13	3170.0
2021-06-08 13:16:13	2831.0
2021-06-08 13:21:13	3277.0
2021-06-08 13:26:13	3205.0
2021-06-08 13:31:13	2676.0
2021-06-08 13:36:13	3205.0
2021-06-08 13:41:13	3038.0
2021-06-08 13:46:13	3205.0
2021-06-08 13:51:13	2831.0
2021-06-08 13:56:13	3205.0
2021-06-08 14:01:13	2676.0
2021-06-08 14:06:13	2976.0
2021-06-08 14:11:13	2604.0
2021-06-08 14:16:13	3103.0
2021-06-08 14:21:13	2778.0
2021-06-08 14:26:13	2916.0
2021-06-08 14:31:13	2946.0
2021-06-08 14:36:13	3070.0
2021-06-08 14:41:13	2916.0
2021-06-08 14:46:13	2888.0
2021-06-08 14:51:13	2831.0
2021-06-08 14:56:13	1736.0
2021-06-08 15:01:13	1778.0
2021-06-08 15:06:13	2804.0
2021-06-08 15:11:13	2410.0
2021-06-08 15:16:13	2751.0
2021-06-08 15:21:13	3038.0
2021-06-08 15:26:13	3007.0
2021-06-08 15:31:13	3240.0
2021-06-08 15:36:13	2831.0
2021-06-08 15:41:13	2751.0
2021-06-08 15:46:13	2804.0
2021-06-08 15:51:13	3205.0
2021-06-08 15:56:13	3205.0
2021-06-08 16:01:13	3070.0
2021-06-08 16:06:13	3070.0
2021-06-08 16:11:13	3070.0
2021-06-08 16:16:13	3170.0
2021-06-08 16:21:13	3070.0
2021-06-08 16:26:13	2804.0
2021-06-08 16:31:13	3007.0
2021-06-08 16:36:13	3038.0
2021-06-08 16:41:13	2859.0
2021-06-08 16:46:13	2700.0
2021-06-08 16:51:13	2916.0
2021-06-08 16:56:13	2493.0
2021-06-08 17:01:13	2627.0
2021-06-08 17:06:13	2859.0
2021-06-08 17:11:13	2946.0
2021-06-08 17:16:13	2859.0
2021-06-08 17:21:13	3038.0
2021-06-08 17:26:13	3007.0
2021-06-08 17:31:13	2976.0
2021-06-08 17:36:13	2888.0
2021-06-08 17:41:13	2946.0
2021-06-08 17:46:13	2976.0
2021-06-08 17:51:13	3070.0
2021-06-08 17:56:13	3103.0
2021-06-08 18:01:13	3103.0
2021-06-08 18:06:13	3103.0
2021-06-08 18:11:13	2888.0
2021-06-08 18:16:13	3170.0
2021-06-08 18:21:13	2831.0
2021-06-08 18:26:13	2916.0
2021-06-08 18:31:13	3170.0
2021-06-08 18:36:13	3170.0
2021-06-08 18:41:13	2976.0
2021-06-08 18:46:13	3007.0
2021-06-08 18:51:13	3240.0
2021-06-08 18:56:13	3240.0
2021-06-08 19:01:13	3007.0
2021-06-08 19:06:13	3103.0
2021-06-08 19:11:13	2751.0
2021-06-08 19:16:13	3170.0
2021-06-08 19:21:13	2976.0
2021-06-08 19:26:13	2278.0
2021-06-08 19:31:13	2976.0
2021-06-08 19:36:13	3070.0
2021-06-08 19:41:13	3038.0
2021-06-08 19:46:13	3070.0
2021-06-08 19:51:13	3103.0
2021-06-08 19:56:13	3070.0
2021-06-08 20:01:13	3205.0
2021-06-08 20:06:13	2888.0
2021-06-08 20:11:13	3240.0
2021-06-08 20:16:13	3007.0
2021-06-08 20:21:13	3070.0
2021-06-08 20:26:13	3007.0
2021-06-08 20:31:13	3070.0
2021-06-08 20:36:13	3103.0
2021-06-08 20:41:13	2976.0
2021-06-08 20:46:13	3007.0
2021-06-08 20:51:13	3170.0
2021-06-08 20:56:13	2976.0
2021-06-08 21:01:13	2976.0
2021-06-08 21:06:13	3103.0
2021-06-08 21:11:13	3136.0
2021-06-08 21:16:13	3136.0
2021-06-08 21:21:13	3136.0
2021-06-08 21:26:13	2976.0
2021-06-08 21:31:13	2946.0
2021-06-08 21:36:13	3070.0
2021-06-08 21:41:13	2888.0
2021-06-08 21:46:13	3277.0
2021-06-08 21:51:13	2916.0
2021-06-08 21:56:13	3070.0
2021-06-08 22:01:13	2627.0
2021-06-08 22:06:13	2916.0
2021-06-08 22:11:13	3007.0
2021-06-08 22:16:13	2859.0
2021-06-08 22:21:13	3038.0
2021-06-08 22:26:13	2976.0
2021-06-08 22:31:13	2804.0
2021-06-08 22:36:13	2778.0
2021-06-08 22:41:13	2946.0
2021-06-08 22:46:13	3136.0
2021-06-08 22:51:13	3007.0
2021-06-08 22:56:13	2604.0
2021-06-08 23:01:13	3038.0
2021-06-08 23:06:13	2804.0
2021-06-08 23:11:13	2751.0
2021-06-08 23:16:13	3136.0
2021-06-08 23:21:13	3038.0
2021-06-08 23:26:13	3007.0
2021-06-08 23:31:13	2751.0
2021-06-08 23:36:13	2604.0
2021-06-08 23:41:13	2888.0
2021-06-08 23:46:13	3007.0
2021-06-08 23:51:13	2888.0
2021-06-08 23:56:13	3038.0
2021-06-09 00:01:13	2976.0
2021-06-09 00:06:13	3007.0
2021-06-09 00:11:13	2700.0
2021-06-09 00:16:13	2976.0
2021-06-09 00:21:13	2536.0
2021-06-09 00:26:13	2804.0
2021-06-09 00:31:13	3038.0
2021-06-09 00:36:13	2831.0
2021-06-09 00:41:13	2888.0
2021-06-09 00:46:13	2859.0
2021-06-09 00:51:13	3103.0
2021-06-09 00:56:13	2888.0
2021-06-09 01:01:13	2581.0
2021-06-09 01:06:13	2888.0
2021-06-09 01:11:13	2916.0
2021-06-09 01:16:13	3038.0
2021-06-09 01:21:13	3070.0
2021-06-09 01:26:13	2946.0
2021-06-09 01:31:13	3007.0
2021-06-09 01:36:13	3007.0
2021-06-09 01:41:13	3205.0
2021-06-09 01:46:13	3007.0
2021-06-09 01:51:13	3103.0
2021-06-09 01:56:13	2916.0
2021-06-09 02:01:13	2651.0
2021-06-09 02:06:13	2859.0
2021-06-09 02:11:13	2751.0
2021-06-09 02:16:13	3070.0
2021-06-09 02:21:13	3007.0
2021-06-09 02:26:13	3070.0
2021-06-09 02:31:13	2025.0
2021-06-09 02:36:13	3103.0
2021-06-09 02:41:13	2859.0
2021-06-09 02:46:13	2976.0
2021-06-09 02:51:13	3007.0
2021-06-09 02:56:13	2946.0
2021-06-09 03:01:13	2916.0
2021-06-09 03:06:13	3007.0
2021-06-09 03:11:13	2859.0
2021-06-09 03:16:13	2976.0
2021-06-09 03:21:13	3038.0
2021-06-09 03:26:13	2493.0
2021-06-09 03:31:13	2946.0
2021-06-09 03:36:13	2859.0
2021-06-09 03:41:13	2976.0
2021-06-09 03:46:13	3007.0
2021-06-09 03:51:13	3170.0
2021-06-09 03:56:13	2676.0
2021-06-09 04:01:13	2651.0
2021-06-09 04:06:13	2493.0
2021-06-09 04:11:13	2676.0
2021-06-09 04:16:13	2536.0
2021-06-09 04:21:13	2859.0
2021-06-09 04:26:13	2831.0
2021-06-09 04:31:13	2536.0
2021-06-09 04:36:13	2751.0
2021-06-09 04:41:13	3170.0
2021-06-09 04:46:13	2651.0
2021-06-09 04:51:13	2859.0
2021-06-09 04:56:13	2604.0
2021-06-09 05:01:13	2726.0
2021-06-09 05:06:13	2604.0
2021-06-09 05:11:13	2916.0
2021-06-09 05:16:13	2831.0
2021-06-09 05:21:13	2946.0
2021-06-09 05:26:13	2676.0
2021-06-09 05:31:13	2859.0
2021-06-09 05:36:13	2627.0
2021-06-09 05:41:13	2751.0
2021-06-09 05:46:13	2410.0
2021-06-09 05:51:13	2804.0
2021-06-09 05:56:13	2976.0
2021-06-09 06:01:13	2751.0
2021-06-09 06:06:13	2700.0
2021-06-09 06:11:13	2916.0
2021-06-09 06:16:13	3103.0
2021-06-09 06:21:13	3070.0
2021-06-09 06:26:13	2976.0
2021-06-09 06:31:13	3070.0
2021-06-09 06:36:13	3103.0
2021-06-09 06:41:13	3007.0
2021-06-09 06:46:13	2315.0
2021-06-09 06:51:13	3205.0
2021-06-09 06:56:13	3038.0
2021-06-09 07:01:13	3136.0
2021-06-09 07:06:13	3038.0
2021-06-09 07:11:13	3070.0
2021-06-09 07:16:13	3007.0
2021-06-09 07:21:13	2976.0
2021-06-09 07:26:13	3038.0
2021-06-09 07:31:13	3007.0
2021-06-09 07:36:13	3170.0
2021-06-09 07:41:13	2946.0
2021-06-09 07:46:13	3070.0
2021-06-09 07:51:13	2778.0
2021-06-09 07:56:13	3007.0
2021-06-09 08:01:13	2888.0
2021-06-09 08:06:13	2804.0
2021-06-09 08:11:13	2976.0
2021-06-09 08:16:13	2976.0
2021-06-09 08:21:13	2778.0
2021-06-09 08:26:13	2700.0
2021-06-09 08:31:13	3007.0
2021-06-09 08:36:13	2604.0
2021-06-09 08:41:13	2831.0
2021-06-09 08:46:13	3038.0
2021-06-09 08:51:13	2536.0
2021-06-09 08:56:13	2430.0
2021-06-09 09:01:13	2430.0
2021-06-09 09:06:13	2831.0
2021-06-09 09:11:13	2751.0
2021-06-09 09:16:13	2581.0
2021-06-09 09:21:13	2804.0
2021-06-09 09:26:13	2859.0
2021-06-09 09:31:13	2804.0
2021-06-09 09:36:13	2831.0
2021-06-09 09:41:13	2888.0
2021-06-09 09:46:13	3103.0
2021-06-09 09:51:13	2700.0
2021-06-09 09:56:13	2831.0
2021-06-09 10:01:13	2451.0
2021-06-09 10:06:13	2700.0
2021-06-09 10:11:13	2700.0
2021-06-09 10:16:13	2946.0
2021-06-09 10:21:13	2831.0
2021-06-09 10:26:13	2888.0
2021-06-09 10:31:13	2410.0
2021-06-09 10:36:13	2859.0
2021-06-09 10:41:13	3070.0
2021-06-09 10:46:13	2726.0
2021-06-09 10:51:13	2916.0
2021-06-09 10:56:13	3038.0
2021-06-09 11:01:13	2859.0
2021-06-09 11:06:13	2651.0
2021-06-09 11:11:13	2888.0
2021-06-09 11:16:13	3007.0
2021-06-09 11:21:13	2946.0
2021-06-09 11:26:13	2831.0
2021-06-09 11:31:13	2751.0
2021-06-09 11:36:13	3070.0
2021-06-09 11:41:13	2916.0
2021-06-09 11:46:13	3038.0
2021-06-09 11:51:13	2700.0
2021-06-09 11:56:13	2831.0
2021-06-09 12:01:13	2558.0
2021-06-09 12:06:13	2859.0
2021-06-09 12:11:13	2859.0
2021-06-09 12:16:13	2831.0
2021-06-09 12:21:13	3038.0
2021-06-09 12:26:13	2888.0
2021-06-09 12:31:13	2804.0
2021-06-09 12:36:13	2831.0
2021-06-09 12:41:13	2859.0
2021-06-09 12:46:13	3007.0
2021-06-09 12:51:13	2976.0
2021-06-09 12:56:13	3007.0
2021-06-09 13:01:13	2859.0
2021-06-09 13:06:13	2726.0
2021-06-09 13:11:13	2751.0
2021-06-09 13:16:13	2976.0
2021-06-09 13:21:13	2726.0
