ts	http_loading_time
2021-06-01 07:49:41	1320.0
2021-06-01 07:54:41	1318.0
2021-06-01 07:59:41	1317.0
2021-06-01 08:04:41	1297.0
2021-06-01 08:09:41	1298.0
2021-06-01 08:14:41	1298.0
2021-06-01 08:19:41	1299.0
2021-06-01 08:24:41	1297.0
2021-06-01 08:29:41	1299.0
2021-06-01 08:34:41	1375.0
2021-06-01 08:39:41	1380.0
2021-06-01 08:44:41	1356.0
2021-06-01 08:49:41	1378.0
2021-06-01 08:54:41	1311.0
2021-06-01 08:59:41	1322.0
2021-06-01 09:04:41	1346.0
2021-06-01 09:09:41	1299.0
2021-06-01 09:14:41	1301.0
2021-06-01 09:19:41	1299.0
2021-06-01 09:24:41	1301.0
2021-06-01 09:29:41	1301.0
2021-06-01 09:34:41	1300.0
2021-06-01 09:39:41	1297.0
2021-06-01 09:44:41	1340.0
2021-06-01 09:49:41	1343.0
2021-06-01 09:54:41	1302.0
2021-06-01 09:59:41	1301.0
2021-06-01 10:04:41	1300.0
2021-06-01 10:09:41	1300.0
2021-06-01 10:14:41	1301.0
2021-06-01 10:19:41	1298.0
2021-06-01 10:24:41	1300.0
2021-06-01 10:29:41	1299.0
2021-06-01 10:34:41	1302.0
2021-06-01 10:39:41	1337.0
2021-06-01 10:44:41	1348.0
2021-06-01 10:49:41	1302.0
2021-06-01 10:54:41	1303.0
2021-06-01 10:59:41	1302.0
2021-06-01 11:04:41	1299.0
2021-06-01 11:09:41	1300.0
2021-06-01 11:14:41	1301.0
2021-06-01 11:19:41	1303.0
2021-06-01 11:24:41	1301.0
2021-06-01 11:29:41	1301.0
2021-06-01 11:34:41	1303.0
2021-06-01 11:39:41	1300.0
2021-06-01 11:44:41	1301.0
2021-06-01 11:49:41	1300.0
2021-06-01 11:54:41	1299.0
2021-06-01 11:59:41	1303.0
2021-06-01 12:04:41	1303.0
2021-06-01 12:09:41	1303.0
2021-06-01 12:14:41	1303.0
2021-06-01 12:19:41	1300.0
2021-06-01 12:24:41	1302.0
2021-06-01 12:29:41	1301.0
2021-06-01 12:34:41	1301.0
2021-06-01 12:39:41	1301.0
2021-06-01 12:44:41	1324.0
2021-06-01 12:49:41	1301.0
2021-06-01 12:54:41	1301.0
2021-06-01 12:59:41	1303.0
2021-06-01 13:04:41	1302.0
2021-06-01 13:09:41	1298.0
2021-06-01 13:14:41	1300.0
2021-06-01 13:19:41	1301.0
2021-06-01 13:24:41	1349.0
2021-06-01 13:29:41	1301.0
2021-06-01 13:34:41	1300.0
2021-06-01 13:39:41	1301.0
2021-06-01 13:44:41	1325.0
2021-06-01 13:49:41	1300.0
2021-06-01 13:54:41	1351.0
2021-06-01 13:59:41	1308.0
2021-06-01 14:04:41	1300.0
2021-06-01 14:09:41	1300.0
2021-06-01 14:14:41	1301.0
2021-06-01 14:19:41	1300.0
2021-06-01 14:24:41	1300.0
2021-06-01 14:29:41	1301.0
2021-06-01 14:34:41	1301.0
2021-06-01 14:39:41	1299.0
2021-06-01 14:44:41	1300.0
2021-06-01 14:49:41	1298.0
2021-06-01 14:54:41	1299.0
2021-06-01 14:59:41	1301.0
2021-06-01 15:04:41	1300.0
2021-06-01 15:09:41	1305.0
2021-06-01 15:14:41	1302.0
2021-06-01 15:19:41	1302.0
2021-06-01 15:24:41	1301.0
2021-06-01 15:29:41	1302.0
2021-06-01 15:34:41	1302.0
2021-06-01 15:39:41	1302.0
2021-06-01 15:44:41	1301.0
2021-06-01 15:49:41	1303.0
2021-06-01 15:54:41	1301.0
2021-06-01 15:59:41	1301.0
2021-06-01 16:04:41	1300.0
2021-06-01 16:09:41	1299.0
2021-06-01 16:14:41	1300.0
2021-06-01 16:19:41	1300.0
2021-06-01 16:24:41	1301.0
2021-06-01 16:29:41	1302.0
2021-06-01 16:34:41	1302.0
2021-06-01 16:39:41	1302.0
2021-06-01 16:44:41	1301.0
2021-06-01 16:49:41	1300.0
2021-06-01 16:54:41	1301.0
2021-06-01 16:59:41	1300.0
2021-06-01 17:04:41	1322.0
2021-06-01 17:09:41	1303.0
2021-06-01 17:14:41	1300.0
2021-06-01 17:19:41	1299.0
2021-06-01 17:24:41	1301.0
2021-06-01 17:29:41	1302.0
2021-06-01 17:34:41	1299.0
2021-06-01 17:39:41	1300.0
2021-06-01 17:44:41	1303.0
2021-06-01 17:49:41	1301.0
2021-06-01 17:54:41	1303.0
2021-06-01 17:59:41	1304.0
2021-06-01 18:04:41	1301.0
2021-06-01 18:09:41	1303.0
2021-06-01 18:14:41	1301.0
2021-06-01 18:19:41	1302.0
2021-06-01 18:24:41	1301.0
2021-06-01 18:29:41	1301.0
2021-06-01 18:34:41	1301.0
2021-06-01 18:39:41	1301.0
2021-06-01 18:44:41	1302.0
2021-06-01 18:49:41	1300.0
2021-06-01 18:54:41	1301.0
2021-06-01 18:59:41	1318.0
2021-06-01 19:04:41	1317.0
2021-06-01 19:09:41	1307.0
2021-06-01 19:14:41	1322.0
2021-06-01 19:19:41	1322.0
2021-06-01 19:24:41	1323.0
2021-06-01 19:29:41	1323.0
2021-06-01 19:34:41	1322.0
2021-06-01 19:39:41	1321.0
2021-06-01 19:44:41	1325.0
2021-06-01 19:49:41	1319.0
2021-06-01 19:54:41	1320.0
2021-06-01 19:59:41	1320.0
2021-06-01 20:04:41	1321.0
2021-06-01 20:09:41	1323.0
2021-06-01 20:14:41	1325.0
2021-06-01 20:19:41	1321.0
2021-06-01 20:24:41	1323.0
2021-06-01 20:29:41	1321.0
2021-06-01 20:34:41	1321.0
2021-06-01 20:39:41	1324.0
2021-06-01 20:44:41	1322.0
2021-06-01 20:49:41	1320.0
2021-06-01 20:54:41	1323.0
2021-06-01 20:59:41	1321.0
2021-06-01 21:04:41	1323.0
2021-06-01 21:09:41	1320.0
2021-06-01 21:14:41	1322.0
2021-06-01 21:19:41	1324.0
2021-06-01 21:24:41	1322.0
2021-06-01 21:29:41	1320.0
2021-06-01 21:34:41	1321.0
2021-06-01 21:39:41	1321.0
2021-06-01 21:44:41	1323.0
2021-06-01 21:49:41	1319.0
2021-06-01 21:54:41	1324.0
2021-06-01 21:59:41	1322.0
2021-06-01 22:04:41	1323.0
2021-06-01 22:09:41	1321.0
2021-06-01 22:14:41	1323.0
2021-06-01 22:19:41	1320.0
2021-06-01 22:24:41	1323.0
2021-06-01 22:29:41	1323.0
2021-06-01 22:34:41	1325.0
2021-06-01 22:39:41	1322.0
2021-06-01 22:44:41	1322.0
2021-06-01 22:49:41	1328.0
2021-06-01 22:54:41	1352.0
2021-06-01 22:59:41	1320.0
2021-06-01 23:04:41	1322.0
2021-06-01 23:09:41	1324.0
2021-06-01 23:14:41	1323.0
2021-06-01 23:19:41	1322.0
2021-06-01 23:24:41	1325.0
2021-06-01 23:29:41	1325.0
2021-06-01 23:34:41	1323.0
2021-06-01 23:39:41	1323.0
2021-06-01 23:44:41	1325.0
2021-06-01 23:49:41	1325.0
2021-06-01 23:54:41	1304.0
2021-06-01 23:59:41	1329.0
2021-06-02 00:04:41	1336.0
2021-06-02 00:09:41	1310.0
2021-06-02 00:14:41	1302.0
2021-06-02 00:19:41	1301.0
2021-06-02 00:24:41	1301.0
2021-06-02 00:29:41	1301.0
2021-06-02 00:34:41	1303.0
2021-06-02 00:39:41	1300.0
2021-06-02 00:44:41	1302.0
2021-06-02 00:49:41	1303.0
2021-06-02 00:54:41	1301.0
2021-06-02 00:59:41	1306.0
2021-06-02 01:04:41	1302.0
2021-06-02 01:09:41	1323.0
2021-06-02 01:14:41	1298.0
2021-06-02 01:19:41	1303.0
2021-06-02 01:24:41	1300.0
2021-06-02 01:29:41	1316.0
2021-06-02 01:34:41	1307.0
2021-06-02 01:39:41	1301.0
2021-06-02 01:44:41	1300.0
2021-06-02 01:49:41	1302.0
2021-06-02 01:54:41	1303.0
2021-06-02 01:59:41	1304.0
2021-06-02 02:04:41	1301.0
2021-06-02 02:09:41	1303.0
2021-06-02 02:14:41	1302.0
2021-06-02 02:19:41	1304.0
2021-06-02 02:24:41	1300.0
2021-06-02 02:29:41	1301.0
2021-06-02 02:34:41	1300.0
2021-06-02 02:39:41	1299.0
2021-06-02 02:44:41	1301.0
2021-06-02 02:49:41	1305.0
2021-06-02 02:54:41	1301.0
2021-06-02 02:59:41	1299.0
2021-06-02 03:04:41	1309.0
2021-06-02 03:09:41	1301.0
2021-06-02 03:14:41	1324.0
2021-06-02 03:19:41	1303.0
2021-06-02 03:24:41	1302.0
2021-06-02 03:29:41	1302.0
2021-06-02 03:34:41	1301.0
2021-06-02 03:39:41	1303.0
2021-06-02 03:44:41	1301.0
2021-06-02 03:49:41	1302.0
2021-06-02 03:54:41	1302.0
2021-06-02 03:59:41	1301.0
2021-06-02 04:04:41	1303.0
2021-06-02 04:09:41	1303.0
2021-06-02 04:14:41	1301.0
2021-06-02 04:19:41	1299.0
2021-06-02 04:24:41	1301.0
2021-06-02 04:29:41	1299.0
2021-06-02 04:34:41	1299.0
2021-06-02 04:39:41	1299.0
2021-06-02 04:44:41	1303.0
2021-06-02 04:49:41	1298.0
2021-06-02 04:54:41	1301.0
2021-06-02 04:59:41	1298.0
2021-06-02 05:04:41	1299.0
2021-06-02 05:09:41	1298.0
2021-06-02 05:14:41	1300.0
2021-06-02 05:19:41	1302.0
2021-06-02 05:24:41	1301.0
2021-06-02 05:29:41	1299.0
2021-06-02 05:34:41	1301.0
2021-06-02 05:39:41	1297.0
2021-06-02 05:44:41	1301.0
2021-06-02 05:49:41	1299.0
2021-06-02 05:54:41	1301.0
2021-06-02 05:59:41	1301.0
2021-06-02 06:04:41	1301.0
2021-06-02 06:09:41	1298.0
2021-06-02 06:14:41	1299.0
2021-06-02 06:19:41	1300.0
2021-06-02 06:24:41	1298.0
2021-06-02 06:29:41	1299.0
2021-06-02 06:34:41	1303.0
2021-06-02 06:39:41	1303.0
2021-06-02 06:44:41	1300.0
2021-06-02 06:49:41	1299.0
2021-06-02 06:54:41	1298.0
2021-06-02 06:59:41	1300.0
2021-06-02 07:04:41	1299.0
2021-06-02 07:09:41	1298.0
2021-06-02 07:14:41	1302.0
2021-06-02 07:19:41	1301.0
2021-06-02 07:24:41	1297.0
2021-06-02 07:29:41	1301.0
2021-06-02 07:34:41	1299.0
2021-06-02 07:39:41	1299.0
2021-06-02 07:44:41	1324.0
2021-06-02 07:49:41	1348.0
2021-06-02 07:54:41	1301.0
2021-06-02 07:59:41	1300.0
2021-06-02 08:04:41	1300.0
2021-06-02 08:09:41	1321.0
2021-06-02 08:14:41	1296.0
2021-06-02 08:19:41	1300.0
2021-06-02 08:24:41	1300.0
2021-06-02 08:29:41	1299.0
2021-06-02 08:34:41	1299.0
2021-06-02 08:39:41	1297.0
2021-06-02 08:44:41	1298.0
2021-06-02 08:49:41	1300.0
2021-06-02 08:54:41	1302.0
2021-06-02 08:59:41	1299.0
2021-06-02 09:04:41	1299.0
2021-06-02 09:09:41	1299.0
2021-06-02 09:14:41	1298.0
2021-06-02 09:19:41	1295.0
2021-06-02 09:24:41	1296.0
2021-06-02 09:29:41	1299.0
2021-06-02 09:34:41	1300.0
2021-06-02 09:39:41	1301.0
2021-06-02 09:44:41	1300.0
2021-06-02 09:49:41	1298.0
2021-06-02 09:54:41	1299.0
2021-06-02 09:59:41	1300.0
2021-06-02 10:04:41	1299.0
2021-06-02 10:09:41	1298.0
2021-06-02 10:14:41	1296.0
2021-06-02 10:19:41	1299.0
2021-06-02 10:24:41	1298.0
2021-06-02 10:29:41	1301.0
2021-06-02 10:34:41	1300.0
2021-06-02 10:39:41	1298.0
2021-06-02 10:44:41	1297.0
2021-06-02 10:49:41	1307.0
2021-06-02 10:54:41	1308.0
2021-06-02 10:59:41	1304.0
2021-06-02 11:04:41	1317.0
2021-06-02 11:09:41	1315.0
2021-06-02 11:14:41	1324.0
2021-06-02 11:19:41	1326.0
2021-06-02 11:24:41	1324.0
2021-06-02 11:29:41	1331.0
2021-06-02 11:34:41	1333.0
2021-06-02 11:39:41	1324.0
2021-06-02 11:44:41	1324.0
2021-06-02 11:49:41	1323.0
2021-06-02 11:54:41	1325.0
2021-06-02 11:59:41	1323.0
2021-06-02 12:04:41	1322.0
2021-06-02 12:09:41	1328.0
2021-06-02 12:14:41	1322.0
2021-06-02 12:19:41	1322.0
2021-06-02 12:24:41	1321.0
2021-06-02 12:29:41	1323.0
2021-06-02 12:34:41	1344.0
2021-06-02 12:39:41	1326.0
2021-06-02 12:44:41	1322.0
2021-06-02 12:49:41	1320.0
2021-06-02 12:54:41	1321.0
2021-06-02 12:59:41	1322.0
2021-06-02 13:04:41	1324.0
2021-06-02 13:09:41	1321.0
2021-06-02 13:14:41	1322.0
2021-06-02 13:19:41	1323.0
2021-06-02 13:24:41	1323.0
2021-06-02 13:29:41	1323.0
2021-06-02 13:34:41	1324.0
2021-06-02 13:39:41	1322.0
2021-06-02 13:44:41	1324.0
2021-06-02 13:49:41	1323.0
2021-06-02 13:54:41	1375.0
2021-06-02 13:59:41	1320.0
2021-06-02 14:04:41	1324.0
2021-06-02 14:09:41	1321.0
2021-06-02 14:14:41	1324.0
2021-06-02 14:19:41	1320.0
2021-06-02 14:24:41	1331.0
2021-06-02 14:29:41	1327.0
2021-06-02 14:34:41	1323.0
2021-06-02 14:39:41	1322.0
2021-06-02 14:44:41	1332.0
2021-06-02 14:49:41	1322.0
2021-06-02 14:54:41	1326.0
2021-06-02 14:59:41	1347.0
2021-06-02 15:04:41	1325.0
2021-06-02 15:09:41	1320.0
2021-06-02 15:14:41	1323.0
2021-06-02 15:19:41	1324.0
2021-06-02 15:24:41	1324.0
2021-06-02 15:29:41	1353.0
2021-06-02 15:34:41	1325.0
2021-06-02 15:39:41	1319.0
2021-06-02 15:44:41	1322.0
2021-06-02 15:49:41	1321.0
2021-06-02 15:54:41	1301.0
2021-06-02 15:59:41	1301.0
2021-06-02 16:04:41	1301.0
2021-06-02 16:09:41	1301.0
2021-06-02 16:14:41	1301.0
2021-06-02 16:19:41	1301.0
2021-06-02 16:24:41	1301.0
2021-06-02 16:29:41	1300.0
2021-06-02 16:34:41	1304.0
2021-06-02 16:39:41	1326.0
2021-06-02 16:44:41	1305.0
2021-06-02 16:49:41	1301.0
2021-06-02 16:54:41	1303.0
2021-06-02 16:59:41	1302.0
2021-06-02 17:04:41	1303.0
2021-06-02 17:09:41	1300.0
2021-06-02 17:14:41	1302.0
2021-06-02 17:19:41	1302.0
2021-06-02 17:24:41	1301.0
2021-06-02 17:29:41	1301.0
2021-06-02 17:34:41	1300.0
2021-06-02 17:39:41	1300.0
2021-06-02 17:44:41	1301.0
2021-06-02 17:49:41	1299.0
2021-06-02 17:54:41	1301.0
2021-06-02 17:59:41	1298.0
2021-06-02 18:04:41	1303.0
2021-06-02 18:09:41	1300.0
2021-06-02 18:14:41	1305.0
2021-06-02 18:19:41	1304.0
2021-06-02 18:24:41	1301.0
2021-06-02 18:29:41	1298.0
2021-06-02 18:34:41	1300.0
2021-06-02 18:39:41	1299.0
2021-06-02 18:44:41	1301.0
2021-06-02 18:49:41	1300.0
2021-06-02 18:54:41	1300.0
2021-06-02 18:59:41	1303.0
2021-06-02 19:04:41	1299.0
2021-06-02 19:09:41	1299.0
2021-06-02 19:14:41	1302.0
2021-06-02 19:19:41	1299.0
2021-06-02 19:24:41	1326.0
2021-06-02 19:29:41	1300.0
2021-06-02 19:34:41	1300.0
2021-06-02 19:39:41	1298.0
2021-06-02 19:44:41	1299.0
2021-06-02 19:49:41	1297.0
2021-06-02 19:54:41	1301.0
2021-06-02 19:59:41	1298.0
2021-06-02 20:04:41	1300.0
2021-06-02 20:09:41	1299.0
2021-06-02 20:14:41	1300.0
2021-06-02 20:19:41	1298.0
2021-06-02 20:24:41	1299.0
2021-06-02 20:29:41	1300.0
2021-06-02 20:34:41	1300.0
2021-06-02 20:39:41	1299.0
2021-06-02 20:44:41	1300.0
2021-06-02 20:49:41	1297.0
2021-06-02 20:54:41	1299.0
2021-06-02 20:59:41	1299.0
2021-06-02 21:04:41	1299.0
2021-06-02 21:09:41	1299.0
2021-06-02 21:14:41	1310.0
2021-06-02 21:19:41	1299.0
2021-06-02 21:24:41	1300.0
2021-06-02 21:29:41	1299.0
2021-06-02 21:34:41	1302.0
2021-06-02 21:39:41	1298.0
2021-06-02 21:44:41	1299.0
2021-06-02 21:49:41	1298.0
2021-06-02 21:54:41	1300.0
2021-06-02 21:59:41	1300.0
2021-06-02 22:04:41	1302.0
2021-06-02 22:09:41	1300.0
2021-06-02 22:14:41	1299.0
2021-06-02 22:19:41	1302.0
2021-06-02 22:24:41	1299.0
2021-06-02 22:29:41	1307.0
2021-06-02 22:34:41	1300.0
2021-06-02 22:39:41	1302.0
2021-06-02 22:44:41	1301.0
2021-06-02 22:49:41	1302.0
2021-06-02 22:54:41	1300.0
2021-06-02 22:59:41	1299.0
2021-06-02 23:04:41	1300.0
2021-06-02 23:09:41	1302.0
2021-06-02 23:14:41	1301.0
2021-06-02 23:19:41	1325.0
2021-06-02 23:24:41	1302.0
2021-06-02 23:29:41	1302.0
2021-06-02 23:34:41	1302.0
2021-06-02 23:39:41	1301.0
2021-06-02 23:44:41	1303.0
2021-06-02 23:49:41	1301.0
2021-06-02 23:54:41	1300.0
2021-06-02 23:59:41	1301.0
2021-06-03 00:04:41	1302.0
2021-06-03 00:09:41	1324.0
2021-06-03 00:14:41	1302.0
2021-06-03 00:19:41	1301.0
2021-06-03 00:24:41	1299.0
2021-06-03 00:29:41	1302.0
2021-06-03 00:34:41	1300.0
2021-06-03 00:39:41	1301.0
2021-06-03 00:44:41	1301.0
2021-06-03 00:49:41	1303.0
2021-06-03 00:54:41	1301.0
2021-06-03 00:59:41	1300.0
2021-06-03 01:04:41	1300.0
2021-06-03 01:09:41	1300.0
2021-06-03 01:14:41	1299.0
2021-06-03 01:19:41	1299.0
2021-06-03 01:24:41	1300.0
2021-06-03 01:29:41	1301.0
2021-06-03 01:34:41	1302.0
2021-06-03 01:39:41	1303.0
2021-06-03 01:44:41	1301.0
2021-06-03 01:49:41	1301.0
2021-06-03 01:54:41	1302.0
2021-06-03 01:59:41	1300.0
2021-06-03 02:04:41	1300.0
2021-06-03 02:09:41	1301.0
2021-06-03 02:14:41	1308.0
2021-06-03 02:19:41	1302.0
2021-06-03 02:24:41	1298.0
2021-06-03 02:29:41	1300.0
2021-06-03 02:34:41	1301.0
2021-06-03 02:39:41	1302.0
2021-06-03 02:44:41	1303.0
2021-06-03 02:49:41	1303.0
2021-06-03 02:54:41	1317.0
2021-06-03 02:59:41	1317.0
2021-06-03 03:04:41	1324.0
2021-06-03 03:09:41	1322.0
2021-06-03 03:14:41	1325.0
2021-06-03 03:19:41	1323.0
2021-06-03 03:24:41	1322.0
2021-06-03 03:29:41	1320.0
2021-06-03 03:34:41	1323.0
2021-06-03 03:39:41	1322.0
2021-06-03 03:44:41	1325.0
2021-06-03 03:49:41	1321.0
2021-06-03 03:54:41	1322.0
2021-06-03 03:59:41	1323.0
2021-06-03 04:04:41	1325.0
2021-06-03 04:09:41	1325.0
2021-06-03 04:14:41	1326.0
2021-06-03 04:19:41	1322.0
2021-06-03 04:24:41	1347.0
2021-06-03 04:29:41	1323.0
2021-06-03 04:34:41	1324.0
2021-06-03 04:39:41	1333.0
2021-06-03 04:44:41	1326.0
2021-06-03 04:49:41	1320.0
2021-06-03 04:54:41	1325.0
2021-06-03 04:59:41	1323.0
2021-06-03 05:04:41	1322.0
2021-06-03 05:09:41	1321.0
2021-06-03 05:14:41	1325.0
2021-06-03 05:19:41	1322.0
2021-06-03 05:24:41	1323.0
2021-06-03 05:29:41	1319.0
2021-06-03 05:34:41	1326.0
2021-06-03 05:39:41	1321.0
2021-06-03 05:44:41	1325.0
2021-06-03 05:49:41	1322.0
2021-06-03 05:54:41	1323.0
2021-06-03 05:59:41	1322.0
2021-06-03 06:04:41	1323.0
2021-06-03 06:09:41	1326.0
2021-06-03 06:14:41	1323.0
2021-06-03 06:19:41	1322.0
2021-06-03 06:24:41	1324.0
2021-06-03 06:29:41	1321.0
2021-06-03 06:34:41	1324.0
2021-06-03 06:39:41	1346.0
2021-06-03 06:44:41	1333.0
2021-06-03 06:49:41	1331.0
2021-06-03 06:54:41	1324.0
2021-06-03 06:59:41	1320.0
2021-06-03 07:04:41	1324.0
2021-06-03 07:09:41	1319.0
2021-06-03 07:14:41	1321.0
2021-06-03 07:19:41	1320.0
2021-06-03 07:24:41	1323.0
2021-06-03 07:29:41	1322.0
2021-06-03 07:34:41	1336.0
2021-06-03 07:39:41	1319.0
2021-06-03 07:44:41	1326.0
2021-06-03 07:49:41	1299.0
2021-06-03 07:54:41	1299.0
2021-06-03 07:59:41	1302.0
2021-06-03 08:04:41	1304.0
2021-06-03 08:09:41	1299.0
2021-06-03 08:14:41	1300.0
2021-06-03 08:19:41	1301.0
2021-06-03 08:24:41	1300.0
2021-06-03 08:29:41	1321.0
2021-06-03 08:34:41	1300.0
2021-06-03 08:39:41	1301.0
2021-06-03 08:44:41	1301.0
2021-06-03 08:49:41	1299.0
2021-06-03 08:54:41	1302.0
2021-06-03 08:59:41	1301.0
2021-06-03 09:04:41	1303.0
2021-06-03 09:09:41	1301.0
2021-06-03 09:14:41	1299.0
2021-06-03 09:19:41	1300.0
2021-06-03 09:24:41	1300.0
2021-06-03 09:29:41	1300.0
2021-06-03 09:34:41	1308.0
2021-06-03 09:39:41	1301.0
2021-06-03 09:44:41	1300.0
2021-06-03 09:49:41	1301.0
2021-06-03 09:54:41	1302.0
2021-06-03 09:59:41	1302.0
2021-06-03 10:04:41	1304.0
2021-06-03 10:09:41	1306.0
2021-06-03 10:14:41	1302.0
2021-06-03 10:19:41	1299.0
2021-06-03 10:24:41	1300.0
2021-06-03 10:29:41	1301.0
2021-06-03 10:34:41	1302.0
2021-06-03 10:39:41	1302.0
2021-06-03 10:44:41	1302.0
2021-06-03 10:49:41	1304.0
2021-06-03 10:54:41	1302.0
2021-06-03 10:59:41	1303.0
2021-06-03 11:04:41	1302.0
2021-06-03 11:09:41	1304.0
2021-06-03 11:14:41	1303.0
2021-06-03 11:19:41	1303.0
2021-06-03 11:24:41	1303.0
2021-06-03 11:29:41	1301.0
2021-06-03 11:34:41	1305.0
2021-06-03 11:39:41	1300.0
2021-06-03 11:44:41	1301.0
2021-06-03 11:49:41	1301.0
2021-06-03 11:54:41	1303.0
2021-06-03 11:59:41	1303.0
2021-06-03 12:04:41	1303.0
2021-06-03 12:09:41	1299.0
2021-06-03 12:14:41	1305.0
2021-06-03 12:19:41	1324.0
2021-06-03 12:24:41	1302.0
2021-06-03 12:29:41	1301.0
2021-06-03 12:34:41	1301.0
2021-06-03 12:39:41	1299.0
2021-06-03 12:44:41	1300.0
2021-06-03 12:49:41	1300.0
2021-06-03 12:54:41	1301.0
2021-06-03 12:59:41	1300.0
2021-06-03 13:04:41	1303.0
2021-06-03 13:09:41	1304.0
2021-06-03 13:14:41	1300.0
2021-06-03 13:19:41	1299.0
2021-06-03 13:24:41	1301.0
2021-06-03 13:29:41	1297.0
2021-06-03 13:34:41	1302.0
2021-06-03 13:39:41	1298.0
2021-06-03 13:44:41	1302.0
2021-06-03 13:49:41	1299.0
2021-06-03 13:54:41	1301.0
2021-06-03 13:59:41	1297.0
2021-06-03 14:04:41	1300.0
2021-06-03 14:09:41	1306.0
2021-06-03 14:14:41	1300.0
2021-06-03 14:19:41	1302.0
2021-06-03 14:24:41	1298.0
2021-06-03 14:29:41	1300.0
2021-06-03 14:34:41	1301.0
2021-06-03 14:39:41	1302.0
2021-06-03 14:44:41	1302.0
2021-06-03 14:49:41	1299.0
2021-06-03 14:54:41	1301.0
2021-06-03 14:59:41	1300.0
2021-06-03 15:04:41	1324.0
2021-06-03 15:09:41	1299.0
2021-06-03 15:14:41	1303.0
2021-06-03 15:19:41	1299.0
2021-06-03 15:24:41	1299.0
2021-06-03 15:29:41	1299.0
2021-06-03 15:34:41	1299.0
2021-06-03 15:39:41	1300.0
2021-06-03 15:44:41	1305.0
2021-06-03 15:49:41	1300.0
2021-06-03 15:54:41	1303.0
2021-06-03 15:59:41	1299.0
2021-06-03 16:04:41	1301.0
2021-06-03 16:09:41	1299.0
2021-06-03 16:14:41	1300.0
2021-06-03 16:19:41	1300.0
2021-06-03 16:24:41	1324.0
2021-06-03 16:29:41	1300.0
2021-06-03 16:34:41	1300.0
2021-06-03 16:39:41	1300.0
