ts	snmplinuxmeminfo_percent_available_memory
2021-06-07 11:28:47	51.0
2021-06-07 11:33:47	51.0
2021-06-07 11:38:47	51.0
2021-06-07 11:43:47	51.0
2021-06-07 11:48:47	51.0
2021-06-07 11:53:47	51.0
2021-06-07 11:58:47	51.0
2021-06-07 12:03:47	51.0
2021-06-07 12:08:47	51.0
2021-06-07 12:13:47	51.0
2021-06-07 12:18:47	51.0
2021-06-07 12:23:47	51.0
2021-06-07 12:28:47	51.0
2021-06-07 12:33:47	51.0
2021-06-07 12:38:47	51.0
2021-06-07 12:43:47	51.0
2021-06-07 12:48:47	51.0
2021-06-07 12:53:47	51.0
2021-06-07 12:58:47	51.0
2021-06-07 13:03:47	51.0
2021-06-07 13:08:47	51.0
2021-06-07 13:13:47	50.0
2021-06-07 13:18:47	50.0
2021-06-07 13:23:47	50.0
2021-06-07 13:28:47	50.0
2021-06-07 13:33:47	50.0
2021-06-07 13:38:47	50.0
2021-06-07 13:43:47	50.0
2021-06-07 13:48:47	50.0
2021-06-07 13:53:47	50.0
2021-06-07 13:58:47	50.0
2021-06-07 14:03:47	50.0
2021-06-07 14:08:47	50.0
2021-06-07 14:13:47	50.0
2021-06-07 14:18:47	50.0
2021-06-07 14:23:47	50.0
2021-06-07 14:28:47	50.0
2021-06-07 14:33:47	50.0
2021-06-07 14:38:47	50.0
2021-06-07 14:43:47	50.0
2021-06-07 14:48:47	50.0
2021-06-07 14:53:47	50.0
2021-06-07 14:58:47	50.0
2021-06-07 15:03:47	50.0
2021-06-07 15:08:47	50.0
2021-06-07 15:13:47	50.0
2021-06-07 15:18:47	50.0
2021-06-07 15:23:47	50.0
2021-06-07 15:28:47	50.0
2021-06-07 15:33:47	50.0
2021-06-07 15:38:47	50.0
2021-06-07 15:43:47	50.0
2021-06-07 15:48:47	50.0
2021-06-07 15:53:47	50.0
2021-06-07 15:58:47	50.0
2021-06-07 16:03:47	50.0
2021-06-07 16:08:47	50.0
2021-06-07 16:13:47	50.0
2021-06-07 16:18:47	50.0
2021-06-07 16:23:47	50.0
2021-06-07 16:28:47	50.0
2021-06-07 16:33:47	50.0
2021-06-07 16:38:47	50.0
2021-06-07 16:43:47	50.0
2021-06-07 16:48:47	50.0
2021-06-07 16:53:47	50.0
2021-06-07 16:58:47	50.0
2021-06-07 17:03:47	50.0
2021-06-07 17:08:47	50.0
2021-06-07 17:13:47	50.0
2021-06-07 17:18:47	50.0
2021-06-07 17:23:47	50.0
2021-06-07 17:28:47	50.0
2021-06-07 17:33:47	50.0
2021-06-07 17:38:47	50.0
2021-06-07 17:43:47	50.0
2021-06-07 17:48:47	50.0
2021-06-07 17:53:47	50.0
2021-06-07 17:58:47	50.0
2021-06-07 18:03:47	50.0
2021-06-07 18:08:47	50.0
2021-06-07 18:13:47	50.0
2021-06-07 18:18:47	50.0
2021-06-07 18:23:47	50.0
2021-06-07 18:28:47	50.0
2021-06-07 18:33:47	50.0
2021-06-07 18:38:47	50.0
2021-06-07 18:43:47	50.0
2021-06-07 18:48:47	50.0
2021-06-07 18:53:47	50.0
2021-06-07 18:58:47	50.0
2021-06-07 19:03:47	50.0
2021-06-07 19:08:47	50.0
2021-06-07 19:13:47	50.0
2021-06-07 19:18:47	50.0
2021-06-07 19:23:47	50.0
2021-06-07 19:28:47	50.0
2021-06-07 19:33:47	50.0
2021-06-07 19:38:47	50.0
2021-06-07 19:43:47	50.0
2021-06-07 19:48:47	50.0
2021-06-07 19:53:47	50.0
2021-06-07 19:58:47	50.0
2021-06-07 20:03:47	50.0
2021-06-07 20:08:47	50.0
2021-06-07 20:13:47	50.0
2021-06-07 20:18:47	50.0
2021-06-07 20:23:47	50.0
2021-06-07 20:28:47	50.0
2021-06-07 20:33:47	50.0
2021-06-07 20:38:47	50.0
2021-06-07 20:43:47	50.0
2021-06-07 20:48:47	50.0
2021-06-07 20:53:47	50.0
2021-06-07 20:58:47	50.0
2021-06-07 21:03:47	50.0
2021-06-07 21:08:47	50.0
2021-06-07 21:13:47	50.0
2021-06-07 21:18:47	50.0
2021-06-07 21:23:47	50.0
2021-06-07 21:28:47	50.0
2021-06-07 21:33:47	50.0
2021-06-07 21:38:47	50.0
2021-06-07 21:43:47	50.0
2021-06-07 21:48:47	50.0
2021-06-07 21:53:47	50.0
2021-06-07 21:58:47	50.0
2021-06-07 22:03:47	50.0
2021-06-07 22:08:47	50.0
2021-06-07 22:13:47	50.0
2021-06-07 22:18:47	50.0
2021-06-07 22:23:47	50.0
2021-06-07 22:28:47	50.0
2021-06-07 22:33:47	50.0
2021-06-07 22:38:47	50.0
2021-06-07 22:43:47	50.0
2021-06-07 22:48:47	50.0
2021-06-07 22:53:47	50.0
2021-06-07 22:58:47	50.0
2021-06-07 23:03:47	50.0
2021-06-07 23:08:47	50.0
2021-06-07 23:13:47	50.0
2021-06-07 23:18:47	50.0
2021-06-07 23:23:47	50.0
2021-06-07 23:28:47	50.0
2021-06-07 23:33:47	50.0
2021-06-07 23:38:47	50.0
2021-06-07 23:43:47	50.0
2021-06-07 23:48:47	50.0
2021-06-07 23:53:47	50.0
2021-06-07 23:58:47	50.0
2021-06-08 00:03:47	50.0
2021-06-08 00:08:47	50.0
2021-06-08 00:13:47	50.0
2021-06-08 00:18:47	50.0
2021-06-08 00:23:47	50.0
2021-06-08 00:28:47	50.0
2021-06-08 00:33:47	50.0
2021-06-08 00:38:47	50.0
2021-06-08 00:43:47	50.0
2021-06-08 00:48:47	50.0
2021-06-08 00:53:47	50.0
2021-06-08 00:58:47	50.0
2021-06-08 01:03:47	50.0
2021-06-08 01:08:47	50.0
2021-06-08 01:13:47	50.0
2021-06-08 01:18:47	50.0
2021-06-08 01:23:47	50.0
2021-06-08 01:28:47	50.0
2021-06-08 01:33:47	50.0
2021-06-08 01:38:47	50.0
2021-06-08 01:43:47	50.0
2021-06-08 01:48:47	50.0
2021-06-08 01:53:47	50.0
2021-06-08 01:58:47	50.0
2021-06-08 02:03:47	50.0
2021-06-08 02:08:47	50.0
2021-06-08 02:13:47	50.0
2021-06-08 02:18:47	50.0
2021-06-08 02:23:47	50.0
2021-06-08 02:28:47	50.0
2021-06-08 02:33:47	50.0
2021-06-08 02:38:47	50.0
2021-06-08 02:43:47	50.0
2021-06-08 02:48:47	50.0
2021-06-08 02:53:47	50.0
2021-06-08 02:58:47	50.0
2021-06-08 03:03:47	50.0
2021-06-08 03:08:47	50.0
2021-06-08 03:13:47	50.0
2021-06-08 03:18:47	50.0
2021-06-08 03:23:47	50.0
2021-06-08 03:28:47	50.0
2021-06-08 03:33:47	50.0
2021-06-08 03:38:47	50.0
2021-06-08 03:43:47	50.0
2021-06-08 03:48:47	50.0
2021-06-08 03:53:47	50.0
2021-06-08 03:58:47	50.0
2021-06-08 04:03:47	50.0
2021-06-08 04:08:47	50.0
2021-06-08 04:13:47	50.0
2021-06-08 04:18:47	50.0
2021-06-08 04:23:47	50.0
2021-06-08 04:28:47	50.0
2021-06-08 04:33:47	50.0
2021-06-08 04:38:47	50.0
2021-06-08 04:43:47	50.0
2021-06-08 04:48:47	50.0
2021-06-08 04:53:47	50.0
2021-06-08 04:58:47	50.0
2021-06-08 05:03:47	50.0
2021-06-08 05:08:47	50.0
2021-06-08 05:13:47	50.0
2021-06-08 05:18:47	50.0
2021-06-08 05:23:47	50.0
2021-06-08 05:28:47	50.0
2021-06-08 05:33:47	50.0
2021-06-08 05:38:47	50.0
2021-06-08 05:43:47	50.0
2021-06-08 05:48:47	50.0
2021-06-08 05:53:47	50.0
2021-06-08 05:58:47	50.0
2021-06-08 06:03:47	50.0
2021-06-08 06:08:47	50.0
2021-06-08 06:13:47	50.0
2021-06-08 06:18:47	50.0
2021-06-08 06:23:47	50.0
2021-06-08 06:28:47	50.0
2021-06-08 06:33:47	50.0
2021-06-08 06:38:47	50.0
2021-06-08 06:43:47	50.0
2021-06-08 06:48:47	50.0
2021-06-08 06:53:47	50.0
2021-06-08 06:58:47	50.0
2021-06-08 07:03:47	50.0
2021-06-08 07:08:47	50.0
2021-06-08 07:13:47	50.0
2021-06-08 07:18:47	50.0
2021-06-08 07:23:47	50.0
2021-06-08 07:28:47	50.0
2021-06-08 07:33:47	50.0
2021-06-08 07:38:47	50.0
2021-06-08 07:43:47	50.0
2021-06-08 07:48:47	50.0
2021-06-08 07:53:47	50.0
2021-06-08 07:58:47	50.0
2021-06-08 08:03:47	50.0
2021-06-08 08:08:47	50.0
2021-06-08 08:13:47	50.0
2021-06-08 08:18:47	50.0
2021-06-08 08:23:47	50.0
2021-06-08 08:28:47	50.0
2021-06-08 08:33:47	50.0
2021-06-08 08:38:47	50.0
2021-06-08 08:43:47	50.0
2021-06-08 08:48:47	50.0
2021-06-08 08:53:47	50.0
2021-06-08 08:58:47	50.0
2021-06-08 09:03:47	50.0
2021-06-08 09:08:47	50.0
2021-06-08 09:13:47	50.0
2021-06-08 09:18:47	50.0
2021-06-08 09:23:47	50.0
2021-06-08 09:28:47	50.0
2021-06-08 09:33:47	50.0
2021-06-08 09:38:47	50.0
2021-06-08 09:43:47	50.0
2021-06-08 09:48:47	50.0
2021-06-08 09:53:47	50.0
2021-06-08 09:58:47	50.0
2021-06-08 10:03:47	50.0
2021-06-08 10:08:47	50.0
2021-06-08 10:13:47	50.0
2021-06-08 10:18:47	50.0
2021-06-08 10:23:47	50.0
2021-06-08 10:28:47	50.0
2021-06-08 10:33:47	50.0
2021-06-08 10:38:47	50.0
2021-06-08 10:43:47	50.0
2021-06-08 10:48:47	50.0
2021-06-08 10:53:47	50.0
2021-06-08 10:58:47	50.0
2021-06-08 11:03:47	50.0
2021-06-08 11:08:47	50.0
2021-06-08 11:13:47	50.0
2021-06-08 11:18:47	50.0
2021-06-08 11:23:47	50.0
2021-06-08 11:28:47	50.0
2021-06-08 11:33:47	50.0
2021-06-08 11:38:47	50.0
2021-06-08 11:43:47	50.0
2021-06-08 11:48:47	50.0
2021-06-08 11:53:47	50.0
2021-06-08 11:58:47	50.0
2021-06-08 12:03:47	50.0
2021-06-08 12:08:47	50.0
2021-06-08 12:13:47	50.0
2021-06-08 12:18:47	50.0
2021-06-08 12:23:47	50.0
2021-06-08 12:28:47	50.0
2021-06-08 12:33:47	50.0
2021-06-08 12:38:47	50.0
2021-06-08 12:43:47	50.0
2021-06-08 12:48:47	50.0
2021-06-08 12:53:47	50.0
2021-06-08 12:58:47	50.0
2021-06-08 13:03:47	50.0
2021-06-08 13:08:47	50.0
2021-06-08 13:13:47	50.0
2021-06-08 13:18:47	50.0
2021-06-08 13:23:47	50.0
2021-06-08 13:28:47	50.0
2021-06-08 13:33:47	50.0
2021-06-08 13:38:47	50.0
2021-06-08 13:43:47	50.0
2021-06-08 13:48:47	50.0
2021-06-08 13:53:47	50.0
2021-06-08 13:58:47	50.0
2021-06-08 14:03:47	50.0
2021-06-08 14:08:47	50.0
2021-06-08 14:13:47	49.0
2021-06-08 14:18:47	50.0
2021-06-08 14:23:47	50.0
2021-06-08 14:28:47	50.0
2021-06-08 14:33:47	50.0
2021-06-08 14:38:47	50.0
2021-06-08 14:43:47	50.0
2021-06-08 14:48:47	49.0
2021-06-08 14:53:47	49.0
2021-06-08 14:58:47	49.0
2021-06-08 15:03:47	49.0
2021-06-08 15:08:47	49.0
2021-06-08 15:13:47	49.0
2021-06-08 15:18:47	49.0
2021-06-08 15:23:47	49.0
2021-06-08 15:28:47	49.0
2021-06-08 15:33:47	49.0
2021-06-08 15:38:47	49.0
2021-06-08 15:43:47	49.0
2021-06-08 15:48:47	49.0
2021-06-08 15:53:47	49.0
2021-06-08 15:58:47	49.0
2021-06-08 16:03:47	49.0
2021-06-08 16:08:47	49.0
2021-06-08 16:13:47	49.0
2021-06-08 16:18:47	49.0
2021-06-08 16:23:47	49.0
2021-06-08 16:28:47	49.0
2021-06-08 16:33:47	49.0
2021-06-08 16:38:47	49.0
2021-06-08 16:43:47	49.0
2021-06-08 16:48:47	49.0
2021-06-08 16:53:47	49.0
2021-06-08 16:58:47	49.0
2021-06-08 17:03:47	49.0
2021-06-08 17:08:47	49.0
2021-06-08 17:13:47	49.0
2021-06-08 17:18:47	49.0
2021-06-08 17:23:47	49.0
2021-06-08 17:28:47	49.0
2021-06-08 17:33:47	49.0
2021-06-08 17:38:47	49.0
2021-06-08 17:43:47	49.0
2021-06-08 17:48:47	49.0
2021-06-08 17:53:47	49.0
2021-06-08 17:58:47	49.0
2021-06-08 18:03:47	49.0
2021-06-08 18:08:47	49.0
2021-06-08 18:13:47	49.0
2021-06-08 18:18:47	49.0
2021-06-08 18:23:47	49.0
2021-06-08 18:28:47	49.0
2021-06-08 18:33:47	49.0
2021-06-08 18:38:47	49.0
2021-06-08 18:43:47	49.0
2021-06-08 18:48:47	49.0
2021-06-08 18:53:47	49.0
2021-06-08 18:58:47	49.0
2021-06-08 19:03:47	49.0
2021-06-08 19:08:47	49.0
2021-06-08 19:13:47	49.0
2021-06-08 19:18:47	49.0
2021-06-08 19:23:47	49.0
2021-06-08 19:28:47	49.0
2021-06-08 19:33:47	49.0
2021-06-08 19:38:47	49.0
2021-06-08 19:43:47	49.0
2021-06-08 19:48:47	49.0
2021-06-08 19:53:47	49.0
2021-06-08 19:58:47	49.0
2021-06-08 20:03:47	49.0
2021-06-08 20:08:47	49.0
2021-06-08 20:13:47	49.0
2021-06-08 20:18:47	49.0
2021-06-08 20:23:47	49.0
2021-06-08 20:28:47	49.0
2021-06-08 20:33:47	49.0
2021-06-08 20:38:47	49.0
2021-06-08 20:43:47	49.0
2021-06-08 20:48:47	49.0
2021-06-08 20:53:47	49.0
2021-06-08 20:58:47	49.0
2021-06-08 21:03:47	49.0
2021-06-08 21:08:47	49.0
2021-06-08 21:13:47	49.0
2021-06-08 21:18:47	49.0
2021-06-08 21:23:47	49.0
2021-06-08 21:28:47	49.0
2021-06-08 21:33:47	49.0
2021-06-08 21:38:47	49.0
2021-06-08 21:43:47	49.0
2021-06-08 21:48:47	49.0
2021-06-08 21:53:47	49.0
2021-06-08 21:58:47	49.0
2021-06-08 22:03:47	49.0
2021-06-08 22:08:47	49.0
2021-06-08 22:13:47	49.0
2021-06-08 22:18:47	49.0
2021-06-08 22:23:47	49.0
2021-06-08 22:28:47	49.0
2021-06-08 22:33:47	49.0
2021-06-08 22:38:47	49.0
2021-06-08 22:43:47	49.0
2021-06-08 22:48:47	49.0
2021-06-08 22:53:47	49.0
2021-06-08 22:58:47	49.0
2021-06-08 23:03:47	49.0
2021-06-08 23:08:47	49.0
2021-06-08 23:13:47	49.0
2021-06-08 23:18:47	49.0
2021-06-08 23:23:47	49.0
2021-06-08 23:28:47	49.0
2021-06-08 23:33:47	49.0
2021-06-08 23:38:47	49.0
2021-06-08 23:43:47	49.0
2021-06-08 23:48:47	49.0
2021-06-08 23:53:47	49.0
2021-06-08 23:58:47	49.0
2021-06-09 00:03:47	49.0
2021-06-09 00:08:47	49.0
2021-06-09 00:13:47	49.0
2021-06-09 00:18:47	49.0
2021-06-09 00:23:47	49.0
2021-06-09 00:28:47	49.0
2021-06-09 00:33:47	49.0
2021-06-09 00:38:47	49.0
2021-06-09 00:43:47	49.0
2021-06-09 00:48:47	49.0
2021-06-09 00:53:47	49.0
2021-06-09 00:58:47	49.0
2021-06-09 01:03:47	49.0
2021-06-09 01:08:47	49.0
2021-06-09 01:13:47	49.0
2021-06-09 01:18:47	49.0
2021-06-09 01:23:47	49.0
2021-06-09 01:28:47	49.0
2021-06-09 01:33:47	49.0
2021-06-09 01:38:47	49.0
2021-06-09 01:43:47	49.0
2021-06-09 01:48:47	49.0
2021-06-09 01:53:47	49.0
2021-06-09 01:58:47	49.0
2021-06-09 02:03:47	49.0
2021-06-09 02:08:47	49.0
2021-06-09 02:13:47	49.0
2021-06-09 02:18:47	49.0
2021-06-09 02:23:47	49.0
2021-06-09 02:28:47	49.0
2021-06-09 02:33:47	49.0
2021-06-09 02:38:47	49.0
2021-06-09 02:43:47	49.0
2021-06-09 02:48:47	49.0
2021-06-09 02:53:47	49.0
2021-06-09 02:58:47	49.0
2021-06-09 03:03:47	49.0
2021-06-09 03:08:47	49.0
2021-06-09 03:13:47	49.0
2021-06-09 03:18:47	49.0
2021-06-09 03:23:47	49.0
2021-06-09 03:28:47	49.0
2021-06-09 03:33:47	49.0
2021-06-09 03:38:47	49.0
2021-06-09 03:43:47	49.0
2021-06-09 03:48:47	49.0
2021-06-09 03:53:47	49.0
2021-06-09 03:58:47	49.0
2021-06-09 04:03:47	49.0
2021-06-09 04:08:47	49.0
2021-06-09 04:13:47	49.0
2021-06-09 04:18:47	49.0
2021-06-09 04:23:47	49.0
2021-06-09 04:28:47	49.0
2021-06-09 04:33:47	49.0
2021-06-09 04:38:47	49.0
2021-06-09 04:43:47	49.0
2021-06-09 04:48:47	49.0
2021-06-09 04:53:47	49.0
2021-06-09 04:58:47	49.0
2021-06-09 05:03:47	49.0
2021-06-09 05:08:47	49.0
2021-06-09 05:13:47	49.0
2021-06-09 05:18:47	49.0
2021-06-09 05:23:47	49.0
2021-06-09 05:28:47	49.0
2021-06-09 05:33:47	49.0
2021-06-09 05:38:47	49.0
2021-06-09 05:43:47	49.0
2021-06-09 05:48:47	49.0
2021-06-09 05:53:47	49.0
2021-06-09 05:58:47	49.0
2021-06-09 06:03:47	49.0
2021-06-09 06:08:47	49.0
2021-06-09 06:13:47	49.0
2021-06-09 06:18:47	49.0
2021-06-09 06:23:47	49.0
2021-06-09 06:28:47	49.0
2021-06-09 06:33:47	49.0
2021-06-09 06:38:47	49.0
2021-06-09 06:43:47	49.0
2021-06-09 06:48:47	49.0
2021-06-09 06:53:47	49.0
2021-06-09 06:58:47	49.0
2021-06-09 07:03:47	49.0
2021-06-09 07:08:47	49.0
2021-06-09 07:13:47	49.0
2021-06-09 07:18:47	49.0
2021-06-09 07:23:47	49.0
2021-06-09 07:28:47	49.0
2021-06-09 07:33:47	49.0
2021-06-09 07:38:47	49.0
2021-06-09 07:43:47	49.0
2021-06-09 07:48:47	49.0
2021-06-09 07:53:47	49.0
2021-06-09 07:58:47	49.0
2021-06-09 08:03:47	49.0
2021-06-09 08:08:47	49.0
2021-06-09 08:13:47	49.0
2021-06-09 08:18:47	49.0
2021-06-09 08:23:47	49.0
2021-06-09 08:28:47	49.0
2021-06-09 08:33:47	49.0
2021-06-09 08:38:47	49.0
2021-06-09 08:43:47	49.0
2021-06-09 08:48:47	49.0
2021-06-09 08:53:47	49.0
2021-06-09 08:58:47	49.0
2021-06-09 09:03:47	49.0
2021-06-09 09:08:47	49.0
2021-06-09 09:13:47	49.0
2021-06-09 09:18:47	49.0
2021-06-09 09:23:47	49.0
2021-06-09 09:28:47	49.0
2021-06-09 09:33:47	49.0
2021-06-09 09:38:47	49.0
2021-06-09 09:43:47	49.0
2021-06-09 09:48:47	49.0
2021-06-09 09:53:47	49.0
2021-06-09 09:58:47	49.0
2021-06-09 10:03:47	49.0
2021-06-09 10:08:47	49.0
2021-06-09 10:13:47	49.0
2021-06-09 10:18:47	49.0
2021-06-09 10:23:47	49.0
2021-06-09 10:28:47	49.0
2021-06-09 10:33:47	49.0
2021-06-09 10:38:47	49.0
2021-06-09 10:43:47	49.0
2021-06-09 10:48:47	49.0
2021-06-09 10:53:47	49.0
2021-06-09 10:58:47	49.0
2021-06-09 11:03:47	49.0
2021-06-09 11:08:47	49.0
2021-06-09 11:13:47	49.0
2021-06-09 11:18:47	49.0
2021-06-09 11:23:47	49.0
2021-06-09 11:28:47	49.0
2021-06-09 11:33:47	49.0
2021-06-09 11:38:47	49.0
2021-06-09 11:43:47	49.0
2021-06-09 11:48:47	49.0
2021-06-09 11:53:47	49.0
2021-06-09 11:58:47	49.0
2021-06-09 12:03:47	49.0
2021-06-09 12:08:47	49.0
2021-06-09 12:13:47	49.0
2021-06-09 12:18:47	49.0
2021-06-09 12:23:47	49.0
2021-06-09 12:28:47	49.0
2021-06-09 12:33:47	49.0
2021-06-09 12:38:47	49.0
2021-06-09 12:43:47	49.0
2021-06-09 12:48:47	49.0
2021-06-09 12:53:47	49.0
2021-06-09 12:58:47	49.0
2021-06-09 13:03:47	49.0
2021-06-09 13:08:47	49.0
2021-06-09 13:13:47	49.0
2021-06-09 13:18:47	49.0
2021-06-09 13:23:47	49.0
2021-06-09 13:28:47	49.0
2021-06-09 13:33:47	49.0
2021-06-09 13:38:47	49.0
2021-06-09 13:43:47	49.0
2021-06-09 13:48:47	49.0
2021-06-09 13:53:47	49.0
2021-06-09 13:58:47	49.0
2021-06-09 14:03:47	49.0
2021-06-09 14:08:47	49.0
2021-06-09 14:13:47	49.0
2021-06-09 14:18:47	49.0
2021-06-09 14:23:47	49.0
2021-06-09 14:28:47	49.0
2021-06-09 14:33:47	49.0
2021-06-09 14:38:47	49.0
2021-06-09 14:43:47	49.0
2021-06-09 14:48:47	49.0
2021-06-09 14:53:47	49.0
2021-06-09 14:58:47	49.0
2021-06-09 15:03:47	49.0
2021-06-09 15:08:47	49.0
2021-06-09 15:13:47	49.0
2021-06-09 15:18:47	49.0
2021-06-09 15:23:47	49.0
2021-06-09 15:28:47	49.0
2021-06-09 15:33:47	49.0
2021-06-09 15:38:47	49.0
2021-06-09 15:43:47	49.0
2021-06-09 15:48:47	49.0
2021-06-09 15:53:47	49.0
2021-06-09 15:58:47	49.0
2021-06-09 16:03:47	49.0
2021-06-09 16:08:47	49.0
2021-06-09 16:13:47	49.0
2021-06-09 16:18:47	49.0
2021-06-09 16:23:47	49.0
2021-06-09 16:28:47	49.0
2021-06-09 16:33:47	49.0
2021-06-09 16:38:47	49.0
2021-06-09 16:43:47	49.0
2021-06-09 16:48:47	49.0
2021-06-09 16:53:47	49.0
2021-06-09 16:58:47	49.0
2021-06-09 17:03:47	49.0
2021-06-09 17:08:47	49.0
2021-06-09 17:13:47	49.0
2021-06-09 17:18:47	49.0
2021-06-09 17:23:47	49.0
2021-06-09 17:28:47	49.0
2021-06-09 17:33:47	49.0
2021-06-09 17:38:47	49.0
2021-06-09 17:43:47	49.0
2021-06-09 17:48:47	49.0
2021-06-09 17:53:47	49.0
2021-06-09 17:58:47	49.0
2021-06-09 18:03:47	49.0
2021-06-09 18:08:47	49.0
2021-06-09 18:13:47	49.0
2021-06-09 18:18:47	49.0
2021-06-09 18:23:47	49.0
2021-06-09 18:28:47	49.0
2021-06-09 18:33:47	49.0
2021-06-09 18:38:47	49.0
2021-06-09 18:43:47	49.0
2021-06-09 18:48:47	49.0
2021-06-09 18:53:47	49.0
2021-06-09 18:58:47	49.0
2021-06-09 19:03:47	49.0
2021-06-09 19:08:47	49.0
2021-06-09 19:13:47	49.0
2021-06-09 19:18:47	49.0
2021-06-09 19:23:47	49.0
2021-06-09 19:28:47	49.0
2021-06-09 19:33:47	49.0
2021-06-09 19:38:47	49.0
2021-06-09 19:43:47	49.0
2021-06-09 19:48:47	49.0
2021-06-09 19:53:47	49.0
2021-06-09 19:58:47	49.0
2021-06-09 20:03:47	49.0
2021-06-09 20:08:47	49.0
2021-06-09 20:13:47	49.0
2021-06-09 20:18:47	49.0
2021-06-09 20:23:47	49.0
2021-06-09 20:28:47	49.0
2021-06-09 20:33:47	49.0
2021-06-09 20:38:47	49.0
2021-06-09 20:43:47	49.0
2021-06-09 20:48:47	49.0
2021-06-09 20:53:47	49.0
2021-06-09 20:58:47	49.0
2021-06-09 21:03:47	49.0
2021-06-09 21:08:47	49.0
2021-06-09 21:13:47	49.0
2021-06-09 21:18:47	49.0
2021-06-09 21:23:47	49.0
2021-06-09 21:28:47	49.0
2021-06-09 21:33:47	49.0
2021-06-09 21:38:47	49.0
2021-06-09 21:43:47	49.0
2021-06-09 21:48:47	49.0
2021-06-09 21:53:47	49.0
2021-06-09 21:58:47	49.0
2021-06-09 22:03:47	49.0
2021-06-09 22:08:47	49.0
2021-06-09 22:13:47	49.0
2021-06-09 22:18:47	49.0
2021-06-09 22:23:47	49.0
2021-06-09 22:28:47	49.0
2021-06-09 22:33:47	49.0
2021-06-09 22:38:47	49.0
2021-06-09 22:43:47	49.0
2021-06-09 22:48:47	49.0
2021-06-09 22:53:47	49.0
2021-06-09 22:58:47	49.0
2021-06-09 23:03:47	49.0
2021-06-09 23:08:47	49.0
2021-06-09 23:13:47	49.0
2021-06-09 23:18:47	49.0
2021-06-09 23:23:47	49.0
2021-06-09 23:28:47	49.0
2021-06-09 23:33:47	49.0
2021-06-09 23:38:47	48.0
2021-06-09 23:43:47	48.0
2021-06-09 23:48:47	48.0
2021-06-09 23:53:47	48.0
2021-06-09 23:58:47	48.0
2021-06-10 00:03:47	48.0
2021-06-10 00:08:47	48.0
2021-06-10 00:13:47	48.0
2021-06-10 00:18:47	48.0
2021-06-10 00:23:47	48.0
2021-06-10 00:28:47	48.0
2021-06-10 00:33:47	48.0
2021-06-10 00:38:47	48.0
2021-06-10 00:43:47	48.0
2021-06-10 00:48:47	48.0
2021-06-10 00:53:47	48.0
2021-06-10 00:58:47	48.0
2021-06-10 01:03:47	48.0
2021-06-10 01:08:47	48.0
2021-06-10 01:13:47	48.0
2021-06-10 01:18:47	48.0
2021-06-10 01:23:47	48.0
2021-06-10 01:28:47	48.0
2021-06-10 01:33:47	48.0
2021-06-10 01:38:47	48.0
2021-06-10 01:43:47	48.0
2021-06-10 01:48:47	48.0
2021-06-10 01:53:47	48.0
2021-06-10 01:58:47	48.0
2021-06-10 02:03:47	48.0
2021-06-10 02:08:47	48.0
2021-06-10 02:13:47	48.0
2021-06-10 02:18:47	48.0
2021-06-10 02:23:47	48.0
2021-06-10 02:28:47	48.0
2021-06-10 02:33:47	48.0
2021-06-10 02:38:47	48.0
2021-06-10 02:43:47	48.0
2021-06-10 02:48:47	48.0
2021-06-10 02:53:47	48.0
2021-06-10 02:58:47	48.0
2021-06-10 03:03:47	48.0
2021-06-10 03:08:47	48.0
2021-06-10 03:13:47	48.0
2021-06-10 03:18:47	48.0
2021-06-10 03:23:47	48.0
2021-06-10 03:28:47	48.0
2021-06-10 03:33:47	48.0
2021-06-10 03:38:47	48.0
2021-06-10 03:43:47	48.0
2021-06-10 03:48:47	48.0
2021-06-10 03:53:47	48.0
2021-06-10 03:58:47	48.0
2021-06-10 04:03:47	48.0
2021-06-10 04:08:47	48.0
2021-06-10 04:13:47	48.0
2021-06-10 04:18:47	48.0
2021-06-10 04:23:47	48.0
2021-06-10 04:28:47	48.0
2021-06-10 04:33:47	48.0
2021-06-10 04:38:47	48.0
2021-06-10 04:43:47	48.0
2021-06-10 04:48:47	48.0
2021-06-10 04:53:47	48.0
2021-06-10 04:58:47	48.0
2021-06-10 05:03:47	48.0
2021-06-10 05:08:47	48.0
2021-06-10 05:13:47	48.0
2021-06-10 05:18:47	48.0
2021-06-10 05:23:47	48.0
2021-06-10 05:28:47	48.0
2021-06-10 05:33:47	48.0
2021-06-10 05:38:47	48.0
2021-06-10 05:43:47	48.0
2021-06-10 05:48:47	48.0
2021-06-10 05:53:47	48.0
2021-06-10 05:58:47	48.0
2021-06-10 06:03:47	48.0
2021-06-10 06:08:47	48.0
2021-06-10 06:13:47	48.0
2021-06-10 06:18:47	48.0
2021-06-10 06:23:47	48.0
2021-06-10 06:28:47	48.0
2021-06-10 06:33:47	48.0
2021-06-10 06:38:47	48.0
2021-06-10 06:43:47	48.0
2021-06-10 06:48:47	48.0
2021-06-10 06:53:47	48.0
2021-06-10 06:58:47	48.0
2021-06-10 07:03:47	48.0
2021-06-10 07:08:47	48.0
2021-06-10 07:13:47	48.0
2021-06-10 07:18:47	48.0
2021-06-10 07:23:47	48.0
2021-06-10 07:28:47	48.0
2021-06-10 07:33:47	48.0
2021-06-10 07:38:47	48.0
2021-06-10 07:43:47	48.0
2021-06-10 07:48:47	48.0
2021-06-10 07:53:47	48.0
