ts	snmprmon_packets_65_127_bytes_speed
2021-06-03 05:29:24	116.286
2021-06-03 05:30:24	120.4034
2021-06-03 05:31:24	118.4803
2021-06-03 05:32:24	122.8538
2021-06-03 05:33:24	117.2029
2021-06-03 05:34:24	119.6801
2021-06-03 05:35:24	123.3206
2021-06-03 05:36:24	120.0867
2021-06-03 05:37:24	115.4692
2021-06-03 05:38:24	112.6021
2021-06-03 05:39:24	117.1638
2021-06-03 05:40:24	117.1529
2021-06-03 05:41:24	120.1034
2021-06-03 05:42:24	115.7974
2021-06-03 05:43:24	108.7348
2021-06-03 05:44:24	112.7688
2021-06-03 05:45:24	120.6868
2021-06-03 05:46:24	115.4833
2021-06-03 05:47:24	123.2039
2021-06-03 05:48:24	117.9803
2021-06-03 05:49:24	119.6098
2021-06-03 05:50:24	114.2333
2021-06-03 05:51:24	115.4192
2021-06-03 05:52:24	114.7525
2021-06-03 05:53:24	110.937
2021-06-03 05:54:24	104.6492
2021-06-03 05:55:24	123.9707
2021-06-03 05:56:24	115.0692
2021-06-03 05:57:24	110.9482
2021-06-03 05:58:24	115.9027
2021-06-03 05:59:24	112.4687
2021-06-03 06:00:24	123.9627
2021-06-03 06:01:24	124.4333
2021-06-03 06:02:24	116.9223
2021-06-03 06:03:24	124.4707
2021-06-03 06:04:24	115.0308
2021-06-03 06:05:24	119.2699
2021-06-03 06:06:24	117.803
2021-06-03 06:07:24	113.3522
2021-06-03 06:08:24	114.9975
2021-06-03 06:09:24	126.5211
2021-06-03 06:10:24	115.055
2021-06-03 06:11:24	118.8865
2021-06-03 06:12:24	113.9977
2021-06-03 06:13:24	112.9522
2021-06-03 06:14:24	123.1705
2021-06-03 06:15:24	112.4354
2021-06-03 06:16:24	122.3333
2021-06-03 06:17:24	117.2965
2021-06-03 06:18:24	114.9057
2021-06-03 06:19:24	115.786
2021-06-03 06:20:24	115.1141
2021-06-03 06:21:24	115.6193
2021-06-03 06:22:24	115.2192
2021-06-03 06:23:24	114.7667
2021-06-03 06:24:24	119.2199
2021-06-03 06:25:24	118.8865
2021-06-03 06:26:24	112.45
2021-06-03 06:27:24	116.6333
2021-06-03 06:28:24	111.7686
2021-06-03 06:29:24	113.2689
2021-06-03 06:30:24	112.7688
2021-06-03 06:31:24	108.182
2021-06-03 06:32:24	104.6174
2021-06-03 06:33:24	127.1545
2021-06-03 06:34:24	117.6029
2021-06-03 06:35:24	119.45
2021-06-03 06:36:24	112.1
2021-06-03 06:37:24	115.1025
2021-06-03 06:38:24	112.9188
2021-06-03 06:39:24	118.0167
2021-06-03 06:40:24	121.2369
2021-06-03 06:41:24	110.135
2021-06-03 06:42:24	117.7804
2021-06-03 06:43:24	114.6691
2021-06-03 06:44:24	126.1044
2021-06-03 06:45:24	117.2529
2021-06-03 06:46:24	116.0807
2021-06-03 06:47:24	123.8873
2021-06-03 06:48:24	116.0833
2021-06-03 06:49:24	111.3538
2021-06-03 06:50:24	117.1971
2021-06-03 06:51:24	111.3519
2021-06-03 06:52:24	122.4037
2021-06-03 06:53:24	122.8371
2021-06-03 06:54:24	115.5667
2021-06-03 06:55:24	117.1195
2021-06-03 06:56:24	111.4148
2021-06-03 06:57:24	126.9468
2021-06-03 06:58:24	112.8645
2021-06-03 06:59:24	117.2529
2021-06-03 07:00:24	111.8353
2021-06-03 07:01:24	116.1806
2021-06-03 07:02:24	121.5703
2021-06-03 07:03:24	116.0167
2021-06-03 07:04:24	123.4206
2021-06-03 07:05:24	127.1288
2021-06-03 07:06:24	108.7015
2021-06-03 07:07:24	108.068
2021-06-03 07:08:24	117.4696
2021-06-03 07:09:24	114.1667
2021-06-03 07:10:24	115.6526
2021-06-03 07:11:24	114.4857
2021-06-03 07:12:24	121.5536
2021-06-03 07:13:24	116.9167
2021-06-03 07:14:24	119.92
2021-06-03 07:15:24	115.5859
2021-06-03 07:16:24	118.4333
2021-06-03 07:17:24	122.037
2021-06-03 07:18:24	122.1204
2021-06-03 07:19:24	125.1875
2021-06-03 07:20:24	117.2305
2021-06-03 07:21:24	118.6562
2021-06-03 07:22:24	117.9863
2021-06-03 07:23:24	108.0
2021-06-03 07:24:24	119.0032
2021-06-03 07:25:24	121.0368
2021-06-03 07:26:24	108.4847
2021-06-03 07:27:24	118.8333
2021-06-03 07:28:24	118.4364
2021-06-03 07:29:24	127.5213
2021-06-03 07:30:24	121.1702
2021-06-03 07:31:24	121.5131
2021-06-03 07:32:24	117.1362
2021-06-03 07:33:24	109.2349
2021-06-03 07:34:24	114.119
2021-06-03 07:35:24	118.2167
2021-06-03 07:36:24	119.3333
2021-06-03 07:37:24	122.3074
2021-06-03 07:38:24	105.0825
2021-06-03 07:39:24	114.6358
2021-06-03 07:40:24	115.4526
2021-06-03 07:41:24	115.6859
2021-06-03 07:42:24	116.9305
2021-06-03 07:43:24	118.5698
2021-06-03 07:44:24	110.5184
2021-06-03 07:45:24	107.9347
2021-06-03 07:46:24	116.6333
2021-06-03 07:47:24	115.7026
2021-06-03 07:48:24	110.5684
2021-06-03 07:49:24	115.9527
2021-06-03 07:50:24	133.9333
2021-06-03 07:51:24	108.7681
2021-06-03 07:52:24	120.6868
2021-06-03 07:53:24	111.8853
2021-06-03 07:54:24	123.5794
2021-06-03 07:55:24	123.2039
2021-06-03 07:56:24	120.9
2021-06-03 07:57:24	112.7855
2021-06-03 07:58:24	112.6333
2021-06-03 07:59:24	105.901
2021-06-03 08:00:24	126.15
2021-06-03 08:01:24	120.9535
2021-06-03 08:02:24	112.4813
2021-06-03 08:03:24	116.2194
2021-06-03 08:04:24	137.5896
2021-06-03 08:05:24	131.5886
2021-06-03 08:06:24	166.4723
2021-06-03 08:07:24	139.5399
2021-06-03 08:08:24	148.0747
2021-06-03 08:09:24	119.7833
2021-06-03 08:10:24	117.0528
2021-06-03 08:11:24	174.1957
2021-06-03 08:12:24	181.0468
2021-06-03 08:13:24	149.0418
2021-06-03 08:14:24	192.1987
2021-06-03 08:15:24	136.8895
2021-06-03 08:16:24	127.8213
2021-06-03 08:17:24	123.7167
2021-06-03 08:18:24	143.8333
2021-06-03 08:19:24	134.8725
2021-06-03 08:20:24	170.7785
2021-06-03 08:21:24	149.8833
2021-06-03 08:22:24	172.5954
2021-06-03 08:23:24	137.873
2021-06-03 08:24:24	162.6667
2021-06-03 08:25:24	145.9577
2021-06-03 08:26:24	135.8893
2021-06-03 08:27:24	149.1582
2021-06-03 08:28:24	144.15
2021-06-03 08:29:24	150.9418
2021-06-03 08:30:24	134.6891
2021-06-03 08:31:24	127.3879
2021-06-03 08:32:24	126.9455
2021-06-03 08:33:24	121.8536
2021-06-03 08:34:24	131.6053
2021-06-03 08:35:24	121.5703
2021-06-03 08:36:24	116.6139
2021-06-03 08:37:24	138.7898
2021-06-03 08:38:24	178.0963
2021-06-03 08:39:24	146.7589
2021-06-03 08:40:24	150.3668
2021-06-03 08:41:24	156.6
2021-06-03 08:42:24	129.3382
2021-06-03 08:43:24	147.45
2021-06-03 08:44:24	141.1069
2021-06-03 08:45:24	148.2247
2021-06-03 08:46:24	153.1755
2021-06-03 08:47:24	122.6129
2021-06-03 08:48:24	176.6461
2021-06-03 08:49:24	182.9138
2021-06-03 08:50:24	183.75
2021-06-03 08:51:24	131.4886
2021-06-03 08:52:24	142.2904
2021-06-03 08:53:24	170.6451
2021-06-03 08:54:24	170.3549
2021-06-03 08:55:24	137.7396
2021-06-03 08:56:24	179.6099
2021-06-03 08:57:24	147.4579
2021-06-03 08:58:24	147.2088
2021-06-03 08:59:24	169.745
2021-06-03 09:00:24	151.4919
2021-06-03 09:01:24	155.9093
2021-06-03 09:02:24	136.05
2021-06-03 09:03:24	109.7683
2021-06-03 09:04:24	121.8536
2021-06-03 09:05:24	112.5188
2021-06-03 09:06:24	124.6126
2021-06-03 09:07:24	115.5359
2021-06-03 09:08:24	145.3742
2021-06-03 09:09:24	134.6333
2021-06-03 09:10:24	121.7536
2021-06-03 09:11:24	119.4366
2021-06-03 09:12:24	121.4333
2021-06-03 09:13:24	126.9333
2021-06-03 09:14:24	136.5228
2021-06-03 09:15:24	179.1632
2021-06-03 09:16:24	170.4617
2021-06-03 09:17:24	107.6346
2021-06-03 09:18:24	140.8
2021-06-03 09:19:24	136.9395
2021-06-03 09:20:24	155.5018
2021-06-03 09:21:24	123.9127
2021-06-03 09:22:24	136.2621
2021-06-03 09:23:24	113.3522
2021-06-03 09:24:24	135.55
2021-06-03 09:25:24	163.0833
2021-06-03 09:26:24	189.1149
2021-06-03 09:27:24	146.6744
2021-06-03 09:28:24	154.25
2021-06-03 09:29:24	180.0
2021-06-03 09:30:24	137.4958
2021-06-03 09:31:24	124.3207
2021-06-03 09:32:24	111.6853
2021-06-03 09:33:24	122.6
2021-06-03 09:34:24	111.2852
2021-06-03 09:35:24	131.15
2021-06-03 09:36:24	185.9143
2021-06-03 09:37:24	202.2004
2021-06-03 09:38:24	160.9435
2021-06-03 09:39:24	159.2599
2021-06-03 09:40:24	143.776
2021-06-03 09:41:24	131.6719
2021-06-03 09:42:24	142.9667
2021-06-03 09:43:24	159.5333
2021-06-03 09:44:24	132.1941
2021-06-03 09:45:24	146.3911
2021-06-03 09:46:24	131.7553
2021-06-03 09:47:24	123.2205
2021-06-03 09:48:24	152.0247
2021-06-03 09:49:24	126.7589
2021-06-03 09:50:24	119.6366
2021-06-03 09:51:24	129.0285
2021-06-03 09:52:24	196.8661
2021-06-03 09:53:24	182.7138
2021-06-03 09:54:24	183.35
2021-06-03 09:55:24	155.6926
2021-06-03 09:56:24	129.2549
2021-06-03 09:57:24	121.7703
2021-06-03 09:58:24	191.45
2021-06-03 09:59:24	151.4919
2021-06-03 10:00:24	130.3217
2021-06-03 10:01:24	122.5038
2021-06-03 10:02:24	150.4333
2021-06-03 10:03:24	126.1877
2021-06-03 10:04:24	116.3027
2021-06-03 10:05:24	127.2545
2021-06-03 10:06:24	131.0218
2021-06-03 10:07:24	147.0588
2021-06-03 10:08:24	161.2102
2021-06-03 10:09:24	168.5114
2021-06-03 10:10:24	146.95
2021-06-03 10:11:24	173.829
2021-06-03 10:12:24	144.6908
2021-06-03 10:13:24	127.8046
2021-06-03 10:14:24	136.3667
2021-06-03 10:15:24	204.1007
2021-06-03 10:16:24	174.7791
2021-06-03 10:17:24	154.6742
2021-06-03 10:18:24	123.804
2021-06-03 10:19:24	163.3772
2021-06-03 10:20:24	134.1833
2021-06-03 10:21:24	129.0715
2021-06-03 10:22:24	133.6667
2021-06-03 10:23:24	170.3234
2021-06-03 10:24:24	151.5419
2021-06-03 10:25:24	202.4663
2021-06-03 10:26:24	201.3169
2021-06-03 10:27:24	175.8293
2021-06-03 10:28:24	111.3481
2021-06-03 10:29:24	125.4709
2021-06-03 10:30:24	122.4037
2021-06-03 10:31:24	169.7783
2021-06-03 10:32:24	153.4744
2021-06-03 10:33:24	163.0772
2021-06-03 10:34:24	136.4288
2021-06-03 10:35:24	122.8705
2021-06-03 10:36:24	132.6612
2021-06-03 10:37:24	128.3595
2021-06-03 10:38:24	154.9833
2021-06-03 10:39:24	151.2415
2021-06-03 10:40:24	125.8876
2021-06-03 10:41:24	169.1615
2021-06-03 10:42:24	129.6049
2021-06-03 10:43:24	124.3959
2021-06-03 10:44:24	153.4756
2021-06-03 10:45:24	167.2279
2021-06-03 10:46:24	168.1614
2021-06-03 10:47:24	137.8667
2021-06-03 10:48:24	119.0
2021-06-03 10:49:24	110.2017
2021-06-03 10:50:24	119.0032
2021-06-03 10:51:24	145.2258
2021-06-03 10:52:24	114.1357
2021-06-03 10:53:24	137.4562
2021-06-03 10:54:24	113.5356
2021-06-03 10:55:24	113.9167
2021-06-03 10:56:24	128.8715
2021-06-03 10:57:24	173.5123
2021-06-03 10:58:24	160.0933
2021-06-03 10:59:24	153.6167
2021-06-03 11:00:24	155.0925
2021-06-03 11:01:24	124.6041
2021-06-03 11:02:24	117.1971
2021-06-03 11:03:24	113.1189
2021-06-03 11:04:24	140.7636
2021-06-03 11:05:24	150.8167
2021-06-03 11:06:24	157.9333
2021-06-03 11:07:24	113.2355
2021-06-03 11:08:24	118.6875
2021-06-03 11:09:24	149.9499
2021-06-03 11:10:24	122.7205
2021-06-03 11:11:24	122.1
2021-06-03 11:12:24	120.4034
2021-06-03 11:13:24	110.0017
2021-06-03 11:14:24	118.0637
2021-06-03 11:15:24	119.72
2021-06-03 11:16:24	112.1854
2021-06-03 11:17:24	148.6586
2021-06-03 11:18:24	112.9522
2021-06-03 11:19:24	127.1379
2021-06-03 11:20:24	118.5698
2021-06-03 11:21:24	125.879
2021-06-03 11:22:24	129.805
2021-06-03 11:23:24	133.6556
2021-06-03 11:24:24	187.0978
2021-06-03 11:25:24	206.9
2021-06-03 11:26:24	137.1395
2021-06-03 11:27:24	143.2239
2021-06-03 11:28:24	131.2771
2021-06-03 11:29:24	127.1121
2021-06-03 11:30:24	161.7873
2021-06-03 11:31:24	130.5116
2021-06-03 11:32:24	156.3782
2021-06-03 11:33:24	160.5899
2021-06-03 11:34:24	129.6549
2021-06-03 11:35:24	163.8773
2021-06-03 11:36:24	170.5118
2021-06-03 11:37:24	178.8
2021-06-03 11:38:24	115.6026
2021-06-03 11:39:24	115.1525
2021-06-03 11:40:24	125.5124
2021-06-03 11:41:24	174.7333
2021-06-03 11:42:24	178.6298
2021-06-03 11:43:24	160.1267
2021-06-03 11:44:24	128.2786
2021-06-03 11:45:24	114.069
2021-06-03 11:46:24	120.0233
2021-06-03 11:47:24	127.9953
2021-06-03 11:48:24	140.8401
2021-06-03 11:49:24	183.8946
2021-06-03 11:50:24	161.7167
2021-06-03 11:51:24	178.9833
2021-06-03 11:52:24	163.5273
2021-06-03 11:53:24	117.2195
2021-06-03 11:54:24	115.7
2021-06-03 11:55:24	148.5081
2021-06-03 11:56:24	188.1667
2021-06-03 11:57:24	181.9773
2021-06-03 11:58:24	125.1375
2021-06-03 11:59:24	138.5602
2021-06-03 12:00:24	158.3431
2021-06-03 12:01:24	159.6099
2021-06-03 12:02:24	167.3
2021-06-03 12:03:24	115.5667
2021-06-03 12:04:24	129.0548
2021-06-03 12:05:24	154.7925
2021-06-03 12:06:24	142.2904
2021-06-03 12:07:24	153.6077
2021-06-03 12:08:24	148.5748
2021-06-03 12:09:24	188.2147
2021-06-03 12:10:24	119.3801
2021-06-03 12:11:24	128.2427
2021-06-03 12:12:24	133.8056
2021-06-03 12:13:24	151.2419
2021-06-03 12:14:24	129.6667
2021-06-03 12:15:24	202.4671
2021-06-03 12:16:24	153.8256
2021-06-03 12:17:24	141.0235
2021-06-03 12:18:24	124.5167
2021-06-03 12:19:24	124.3707
2021-06-03 12:20:24	153.0422
2021-06-03 12:21:24	136.2727
2021-06-03 12:22:24	137.4438
2021-06-03 12:23:24	151.4086
2021-06-03 12:24:24	116.8695
2021-06-03 12:25:24	120.9465
2021-06-03 12:26:24	136.2394
2021-06-03 12:27:24	132.6054
2021-06-03 12:28:24	115.0192
2021-06-03 12:29:24	137.8833
2021-06-03 12:30:24	130.8551
2021-06-03 12:31:24	138.0167
2021-06-03 12:32:24	143.081
2021-06-03 12:33:24	149.6751
2021-06-03 12:34:24	120.8201
2021-06-03 12:35:24	154.059
2021-06-03 12:36:24	115.5833
2021-06-03 12:37:24	145.2833
2021-06-03 12:38:24	118.4864
2021-06-03 12:39:24	119.53659999999999
2021-06-03 12:40:24	122.7629
2021-06-03 12:41:24	110.4184
2021-06-03 12:42:24	138.3731
2021-06-03 12:43:24	162.2104
2021-06-03 12:44:24	157.9237
2021-06-03 12:45:24	129.7883
2021-06-03 12:46:24	119.4667
2021-06-03 12:47:24	164.5774
2021-06-03 12:48:24	194.85
2021-06-03 12:49:24	177.5296
2021-06-03 12:50:24	126.5378
2021-06-03 12:51:24	114.6524
2021-06-03 12:52:24	143.0833
2021-06-03 12:53:24	120.4534
2021-06-03 12:54:24	144.5574
2021-06-03 12:55:24	154.5909
2021-06-03 12:56:24	151.2167
2021-06-03 12:57:24	144.2481
2021-06-03 12:58:24	121.5369
2021-06-03 12:59:24	162.5271
2021-06-03 13:00:24	197.8504
2021-06-03 13:01:24	163.2939
2021-06-03 13:02:24	157.9097
2021-06-03 13:03:24	169.8167
2021-06-03 13:04:24	131.8886
2021-06-03 13:05:24	133.0722
2021-06-03 13:06:24	136.0893
2021-06-03 13:07:24	153.25
2021-06-03 13:08:24	137.5563
2021-06-03 13:09:24	131.3719
2021-06-03 13:10:24	116.5972
2021-06-03 13:11:24	109.7683
2021-06-03 13:12:24	120.27
2021-06-03 13:13:24	181.6969
2021-06-03 13:14:24	138.3231
2021-06-03 13:15:24	185.6667
2021-06-03 13:16:24	163.4106
2021-06-03 13:17:24	151.3171
2021-06-03 13:18:24	133.7777
2021-06-03 13:19:24	156.2594
2021-06-03 13:20:24	137.1062
2021-06-03 13:21:24	125.771
2021-06-03 13:22:24	178.6036
2021-06-03 13:23:24	178.2464
2021-06-03 13:24:24	141.6736
2021-06-03 13:25:24	118.2
2021-06-03 13:26:24	122.8371
2021-06-03 13:27:24	121.6703
2021-06-03 13:28:24	117.4196
2021-06-03 13:29:24	113.3333
2021-06-03 13:30:24	123.3706
2021-06-03 13:31:24	173.0455
2021-06-03 13:32:24	203.6667
2021-06-03 13:33:24	176.6794
2021-06-03 13:34:24	157.8851
2021-06-03 13:35:24	119.8732
2021-06-03 13:36:24	155.5093
2021-06-03 13:37:24	153.1255
2021-06-03 13:38:24	128.8
2021-06-03 13:39:24	136.8395
2021-06-03 13:40:24	181.0635
2021-06-03 13:41:24	158.6569
2021-06-03 13:42:24	185.6309
2021-06-03 13:43:24	131.7053
2021-06-03 13:44:24	146.5589
2021-06-03 13:45:24	133.1555
2021-06-03 13:46:24	117.4196
2021-06-03 13:47:24	119.9033
2021-06-03 13:48:24	108.05
2021-06-03 13:49:24	129.1215
2021-06-03 13:50:24	119.7533
2021-06-03 13:51:24	126.2044
2021-06-03 13:52:24	137.55
2021-06-03 13:53:24	139.0065
2021-06-03 13:54:24	133.4889
2021-06-03 13:55:24	197.6171
2021-06-03 13:56:24	127.4879
2021-06-03 13:57:24	178.263
2021-06-03 13:58:24	134.4057
2021-06-03 13:59:24	207.6013
2021-06-03 14:00:24	179.1701
2021-06-03 14:01:24	179.9467
2021-06-03 14:02:24	158.4097
2021-06-03 14:03:24	143.5667
2021-06-03 14:04:24	127.0712
2021-06-03 14:05:24	123.0705
2021-06-03 14:06:24	153.2589
2021-06-03 14:07:24	140.9598
2021-06-03 14:08:24	134.2557
2021-06-03 14:09:24	122.3871
2021-06-03 14:10:24	120.6034
2021-06-03 14:11:24	115.2808
2021-06-03 14:12:24	135.906
2021-06-03 14:13:24	128.8048
2021-06-03 14:14:24	161.6769
2021-06-03 14:15:24	108.1333
2021-06-03 14:16:24	116.7861
2021-06-03 14:17:24	144.5741
2021-06-03 14:18:24	126.5211
2021-06-03 14:19:24	108.1653
2021-06-03 14:20:24	132.7109
2021-06-03 14:21:24	126.4377
2021-06-03 14:22:24	132.3446
2021-06-03 14:23:24	124.054
2021-06-03 14:24:24	120.12
2021-06-03 14:25:24	119.6065
2021-06-03 14:26:24	114.8975
2021-06-03 14:27:24	213.5189
2021-06-03 14:28:24	179.6799
2021-06-03 14:29:24	229.4382
2021-06-03 14:30:24	227.9
2021-06-03 14:31:24	127.4046
2021-06-03 14:32:24	126.4877
2021-06-03 14:33:24	154.2667
2021-06-03 14:34:24	127.5879
2021-06-03 14:35:24	124.5041
2021-06-03 14:36:24	119.92
2021-06-03 14:37:24	158.5236
2021-06-03 14:38:24	176.0627
2021-06-03 14:39:24	172.2287
2021-06-03 14:40:24	131.7886
2021-06-03 14:41:24	125.7457
2021-06-03 14:42:24	119.6866
2021-06-03 14:43:24	111.8686
2021-06-03 14:44:24	121.4572
2021-06-03 14:45:24	113.781
2021-06-03 14:46:24	121.9
2021-06-03 14:47:24	120.3401
2021-06-03 14:48:24	119.3064
2021-06-03 14:49:24	132.9945
2021-06-03 14:50:24	120.5868
2021-06-03 14:51:24	122.9538
2021-06-03 14:52:24	124.9292
2021-06-03 14:53:24	148.6414
2021-06-03 14:54:24	130.6384
2021-06-03 14:55:24	136.8728
2021-06-03 14:56:24	131.2281
2021-06-03 14:57:24	131.8439
2021-06-03 14:58:24	123.4539
2021-06-03 14:59:24	132.4333
2021-06-03 15:00:24	125.2667
2021-06-03 15:01:24	150.6584
2021-06-03 15:02:24	119.0365
2021-06-03 15:03:24	139.8466
2021-06-03 15:04:24	136.7939
2021-06-03 15:05:24	125.9253
2021-06-03 15:06:24	145.3576
2021-06-03 15:07:24	135.5274
2021-06-03 15:08:24	180.7301
2021-06-03 15:09:24	189.6983
2021-06-03 15:10:24	145.2667
2021-06-03 15:11:24	180.0267
2021-06-03 15:12:24	119.3134
2021-06-03 15:13:24	117.4362
2021-06-03 15:14:24	110.9518
2021-06-03 15:15:24	116.35
2021-06-03 15:16:24	154.9092
2021-06-03 15:17:24	255.1425
2021-06-03 15:18:24	249.8584
2021-06-03 15:19:24	218.6698
2021-06-03 15:20:24	142.3237
2021-06-03 15:21:24	124.2374
2021-06-03 15:22:24	128.2547
2021-06-03 15:23:24	126.6289
2021-06-03 15:24:24	129.3549
2021-06-03 15:25:24	116.3888
2021-06-03 15:26:24	135.0775
2021-06-03 15:27:24	117.7363
2021-06-03 15:28:24	144.024
2021-06-03 15:29:24	116.2527
2021-06-03 15:30:24	124.4707
2021-06-03 15:31:24	118.9667
2021-06-03 15:32:24	124.0373
2021-06-03 15:33:24	184.0527
2021-06-03 15:34:24	146.191
2021-06-03 15:35:24	139.9633
2021-06-03 15:36:24	123.8167
2021-06-03 15:37:24	110.3351
2021-06-03 15:38:24	131.6833
2021-06-03 15:39:24	109.1515
2021-06-03 15:40:24	152.7255
2021-06-03 15:41:24	121.3
2021-06-03 15:42:24	149.1415
2021-06-03 15:43:24	191.2652
2021-06-03 15:44:24	186.3644
2021-06-03 15:45:24	119.6833
2021-06-03 15:46:24	162.7771
2021-06-03 15:47:24	182.7138
2021-06-03 15:48:24	142.4404
2021-06-03 15:49:24	133.35
2021-06-03 15:50:24	117.7696
2021-06-03 15:51:24	108.0847
2021-06-03 15:52:24	111.6814
2021-06-03 15:53:24	106.1177
2021-06-03 15:54:24	123.4206
2021-06-03 15:55:24	121.6631
2021-06-03 15:56:24	121.3536
2021-06-03 15:57:24	117.2862
2021-06-03 15:58:24	122.5538
2021-06-03 15:59:24	147.7746
2021-06-03 16:00:24	112.4646
2021-06-03 16:01:24	136.7228
2021-06-03 16:02:24	112.3021
2021-06-03 16:03:24	127.2212
2021-06-03 16:04:24	123.8127
2021-06-03 16:05:24	121.8536
2021-06-03 16:06:24	110.9018
2021-06-03 16:07:24	145.9423
2021-06-03 16:08:24	114.5191
2021-06-03 16:09:24	120.12
2021-06-03 16:10:24	105.0342
2021-06-03 16:11:24	106.6178
2021-06-03 16:12:24	125.3791
2021-06-03 16:13:24	120.4367
2021-06-03 16:14:24	137.973
2021-06-03 16:15:24	202.6162
2021-06-03 16:16:24	176.8923
2021-06-03 16:17:24	146.8078
2021-06-03 16:18:24	160.0933
2021-06-03 16:19:24	205.1991
2021-06-03 16:20:24	129.6383
2021-06-03 16:21:24	132.3554
2021-06-03 16:22:24	183.2667
2021-06-03 16:23:24	152.3921
2021-06-03 16:24:24	127.8046
2021-06-03 16:25:24	137.3938
2021-06-03 16:26:24	112.8231
2021-06-03 16:27:24	163.8394
2021-06-03 16:28:24	138.1564
2021-06-03 16:29:24	110.0183
2021-06-03 16:30:24	163.5727
2021-06-03 16:31:24	192.25
2021-06-03 16:32:24	161.3269
2021-06-03 16:33:24	111.8853
2021-06-03 16:34:24	125.979
2021-06-03 16:35:24	174.229
2021-06-03 16:36:24	140.3901
2021-06-03 16:37:24	188.7833
2021-06-03 16:38:24	115.0192
2021-06-03 16:39:23	120.0367
2021-06-03 16:40:23	150.175
2021-06-03 16:41:24	175.954
2021-06-03 16:42:24	182.9805
2021-06-03 16:43:23	144.7149
2021-06-03 16:44:23	144.4074
2021-06-03 16:45:23	162.5167
2021-06-03 16:46:23	150.0083
2021-06-03 16:47:23	126.0543
2021-06-03 16:48:23	177.2129
2021-06-03 16:49:23	172.1
2021-06-03 16:50:23	118.053
2021-06-03 16:51:23	136.9228
2021-06-03 16:52:23	109.6183
2021-06-03 16:53:23	121.9167
2021-06-03 16:54:23	125.6543
2021-06-03 16:55:23	118.7365
2021-06-03 16:56:23	103.8673
2021-06-03 16:57:23	109.4818
2021-06-03 16:58:23	110.3351
2021-06-03 16:59:23	202.5671
2021-06-03 17:00:23	157.7763
2021-06-03 17:01:23	156.1167
2021-06-03 17:02:23	126.7211
2021-06-03 17:03:23	120.9202
2021-06-03 17:04:23	126.6622
2021-06-03 17:05:23	131.3386
2021-06-03 17:06:23	138.8435
2021-06-03 17:07:23	131.2656
2021-06-03 17:08:23	132.5612
2021-06-03 17:09:23	125.4209
2021-06-03 17:10:23	113.0522
2021-06-03 17:11:23	116.2194
2021-06-03 17:12:23	117.1971
2021-06-03 17:13:23	149.975
2021-06-03 17:14:23	226.5378
2021-06-03 17:15:23	213.2978
2021-06-03 17:16:23	146.6411
2021-06-03 17:17:23	112.7042
2021-06-03 17:18:23	144.6926
2021-06-03 17:19:23	187.3479
2021-06-03 17:20:23	139.3399
2021-06-03 17:21:23	127.1121
2021-06-03 17:22:23	175.7879
2021-06-03 17:23:23	167.6221
2021-06-03 17:24:23	119.8233
2021-06-03 17:25:23	120.3201
2021-06-03 17:26:23	110.4833
2021-06-03 17:27:23	106.1177
2021-06-03 17:28:23	112.2854
2021-06-03 17:29:23	116.0887
2021-06-03 17:30:23	181.703
2021-06-03 17:31:23	144.6741
2021-06-03 17:32:23	151.9753
2021-06-03 17:33:23	124.1707
2021-06-03 17:34:23	124.004
2021-06-03 17:35:23	118.3969
2021-06-03 17:36:23	120.02
2021-06-03 17:37:23	137.0562
2021-06-03 17:38:23	134.4443
2021-06-03 17:39:23	117.0862
2021-06-03 17:40:23	119.6533
2021-06-03 17:41:23	113.3856
2021-06-03 17:42:23	129.6167
2021-06-03 17:43:23	140.9167
2021-06-03 17:44:23	111.6205
2021-06-03 17:45:23	110.5149
2021-06-03 17:46:23	122.3371
2021-06-03 17:47:23	118.1727
2021-06-03 17:48:23	111.2352
2021-06-03 17:49:23	115.2333
2021-06-03 17:50:23	111.8186
2021-06-03 17:51:23	117.6196
2021-06-03 17:52:23	111.2019
2021-06-03 17:53:23	121.7464
2021-06-03 17:54:23	122.7371
2021-06-03 17:55:23	173.6956
2021-06-03 17:56:23	174.2124
2021-06-03 17:57:23	144.9167
2021-06-03 17:58:23	137.0667
2021-06-03 17:59:23	130.2434
2021-06-03 18:00:23	127.938
2021-06-03 18:01:23	126.3289
2021-06-03 18:02:23	113.1522
2021-06-03 18:03:23	112.8021
2021-06-03 18:04:23	120.2534
2021-06-03 18:05:23	123.5961
2021-06-03 18:06:23	113.6023
2021-06-03 18:07:23	119.3032
2021-06-03 18:08:23	114.9808
2021-06-03 18:09:23	105.6009
2021-06-03 18:10:23	115.7526
2021-06-03 18:11:23	117.2362
2021-06-03 18:12:23	118.4333
2021-06-03 18:13:23	113.2689
2021-06-03 18:14:23	112.202
2021-06-03 18:15:23	117.1833
2021-06-03 18:16:23	109.053
2021-06-03 18:17:23	110.7
2021-06-03 18:18:23	123.954
2021-06-03 18:19:23	114.4833
2021-06-03 18:20:23	129.855
2021-06-03 18:21:23	111.0018
2021-06-03 18:22:23	116.8861
2021-06-03 18:23:23	116.4973
2021-06-03 18:24:23	117.2362
2021-06-03 18:25:23	109.4182
2021-06-03 18:26:23	114.7612
2021-06-03 18:27:23	117.326
2021-06-03 18:28:23	118.6562
2021-06-03 18:29:23	115.4026
