ts	wmiprocessor_total
2021-06-06 09:37:15	0.1157
2021-06-06 09:39:15	0.0561
2021-06-06 09:41:15	0.1156
2021-06-06 09:43:15	0.1089
2021-06-06 09:45:15	0.0897
2021-06-06 09:47:15	0.1148
2021-06-06 09:49:15	0.1109
2021-06-06 09:51:15	0.1024
2021-06-06 09:53:15	0.1208
2021-06-06 09:55:15	0.1206
2021-06-06 09:57:15	0.1064
2021-06-06 09:59:15	0.0959
2021-06-06 10:01:15	0.0579
2021-06-06 10:03:15	0.1305
2021-06-06 10:05:15	0.0906
2021-06-06 10:07:15	0.1339
2021-06-06 10:09:15	0.1393
2021-06-06 10:11:15	0.0543
2021-06-06 10:13:15	0.1158
2021-06-06 10:15:15	0.1115
2021-06-06 10:17:15	0.0987
2021-06-06 10:19:15	0.1092
2021-06-06 10:21:15	0.1142
2021-06-06 10:23:15	0.0953
2021-06-06 10:25:15	0.1188
2021-06-06 10:27:15	0.1026
2021-06-06 10:29:15	0.0948
2021-06-06 10:31:15	0.0953
2021-06-06 10:33:15	0.0765
2021-06-06 10:35:15	0.0851
2021-06-06 10:37:15	0.1345
2021-06-06 10:39:15	0.1357
2021-06-06 10:41:15	0.1173
2021-06-06 10:43:15	0.1155
2021-06-06 10:45:15	0.0475
2021-06-06 10:47:15	0.109
2021-06-06 10:49:15	0.1057
2021-06-06 10:51:15	0.1027
2021-06-06 10:53:15	0.1283
2021-06-06 10:55:15	0.0994
2021-06-06 10:57:15	0.1012
2021-06-06 10:59:15	0.1078
2021-06-06 11:01:15	0.1157
2021-06-06 11:03:15	0.0838
2021-06-06 11:05:15	0.0868
2021-06-06 11:07:15	0.0894
2021-06-06 11:09:15	0.1005
2021-06-06 11:11:15	0.1209
2021-06-06 11:13:15	0.1311
2021-06-06 11:15:15	0.0924
2021-06-06 11:17:15	0.0626
2021-06-06 11:19:15	0.1086
2021-06-06 11:21:15	0.106
2021-06-06 11:23:15	0.1354
2021-06-06 11:25:15	0.1068
2021-06-06 11:27:15	0.1005
2021-06-06 11:29:15	0.1051
2021-06-06 11:31:15	0.1084
2021-06-06 11:33:15	0.1324
2021-06-06 11:35:15	0.0933
2021-06-06 11:37:15	0.0839
2021-06-06 11:39:15	0.0683
2021-06-06 11:41:15	0.0994
2021-06-06 11:43:15	0.1566
2021-06-06 11:45:15	0.1247
2021-06-06 11:47:15	0.0984
2021-06-06 11:49:15	0.1053
2021-06-06 11:51:15	0.0842
2021-06-06 11:53:15	0.105
2021-06-06 11:55:15	0.1111
2021-06-06 11:57:15	0.1033
2021-06-06 11:59:15	0.1223
2021-06-06 12:01:15	0.0684
2021-06-06 12:03:15	0.1194
2021-06-06 12:05:15	0.0973
2021-06-06 12:07:15	0.1197
2021-06-06 12:09:15	0.0985
2021-06-06 12:11:15	0.0652
2021-06-06 12:13:15	0.1271
2021-06-06 12:15:15	0.0861
2021-06-06 12:17:15	0.1251
2021-06-06 12:19:15	0.1226
2021-06-06 12:21:15	0.1006
2021-06-06 12:23:15	0.0698
2021-06-06 12:25:15	0.1158
2021-06-06 12:27:15	0.1045
2021-06-06 12:29:15	0.1091
2021-06-06 12:31:15	0.1149
2021-06-06 12:33:15	0.0996
2021-06-06 12:35:15	0.1123
2021-06-06 12:37:15	0.1083
2021-06-06 12:39:15	0.1077
2021-06-06 12:41:15	0.1037
2021-06-06 12:43:15	0.103
2021-06-06 12:45:15	0.0631
2021-06-06 12:47:15	0.0987
2021-06-06 12:49:15	0.1437
2021-06-06 12:51:15	0.1131
2021-06-06 12:53:15	0.1167
2021-06-06 12:55:15	0.0614
2021-06-06 12:57:15	0.1094
2021-06-06 12:59:15	0.1058
2021-06-06 13:01:15	0.1144
2021-06-06 13:03:15	0.1215
2021-06-06 13:05:15	0.1219
2021-06-06 13:07:15	0.0985
2021-06-06 13:09:15	0.1228
2021-06-06 13:11:15	0.0982
2021-06-06 13:13:15	0.1138
2021-06-06 13:15:15	0.1088
2021-06-06 13:17:15	0.0648
2021-06-06 13:19:15	0.1086
2021-06-06 13:21:15	0.124
2021-06-06 13:23:15	0.1233
2021-06-06 13:25:15	0.1172
2021-06-06 13:27:15	0.1107
2021-06-06 13:29:15	0.073
2021-06-06 13:31:15	0.0901
2021-06-06 13:33:15	0.12
2021-06-06 13:35:15	0.121
2021-06-06 13:37:15	0.1044
2021-06-06 13:39:15	0.1115
2021-06-06 13:41:15	0.0855
2021-06-06 13:43:15	0.1026
2021-06-06 13:45:15	0.0951
2021-06-06 13:47:15	0.1033
2021-06-06 13:49:15	0.1042
2021-06-06 13:51:15	0.0682
2021-06-06 13:53:15	0.1512
2021-06-06 13:55:15	0.0913
2021-06-06 13:57:15	0.1314
2021-06-06 13:59:15	0.1002
2021-06-06 14:01:15	0.077
2021-06-06 14:03:15	0.1177
2021-06-06 14:05:15	0.0977
2021-06-06 14:07:15	0.1091
2021-06-06 14:09:15	0.1269
2021-06-06 14:11:15	0.0082
2021-06-06 14:13:15	-0.0399
2021-06-06 14:15:15	-0.0188
2021-06-06 14:17:15	0.0666
2021-06-06 14:19:15	0.076
2021-06-06 14:21:15	0.0765
2021-06-06 14:23:15	0.0865
2021-06-06 14:25:15	0.0729
2021-06-06 14:27:15	0.1315
2021-06-06 14:29:15	0.1204
2021-06-06 14:31:15	0.1016
2021-06-06 14:33:15	0.0976
2021-06-06 14:35:15	0.0724
2021-06-06 14:37:15	0.1027
2021-06-06 14:39:15	0.0872
2021-06-06 14:41:15	0.1164
2021-06-06 14:43:15	0.1294
2021-06-06 14:45:15	0.0744
2021-06-06 14:47:15	0.099
2021-06-06 14:49:15	0.1057
2021-06-06 14:51:15	0.1048
2021-06-06 14:53:15	0.1363
2021-06-06 14:55:15	0.0899
2021-06-06 14:57:15	0.0608
2021-06-06 14:59:15	0.1375
2021-06-06 15:01:15	0.0926
2021-06-06 15:03:15	0.1165
2021-06-06 15:05:15	0.1085
2021-06-06 15:07:15	0.072
2021-06-06 15:09:15	0.0965
2021-06-06 15:11:15	0.1039
2021-06-06 15:13:15	0.1166
2021-06-06 15:15:15	0.1175
2021-06-06 15:17:15	0.0998
2021-06-06 15:19:15	0.0862
2021-06-06 15:21:15	0.0848
2021-06-06 15:23:15	0.1264
2021-06-06 15:25:15	0.0936
2021-06-06 15:27:15	0.0855
2021-06-06 15:29:15	0.0962
2021-06-06 15:31:15	0.1063
2021-06-06 15:33:15	0.125
2021-06-06 15:35:15	0.0955
2021-06-06 15:37:15	0.1103
2021-06-06 15:39:15	0.107
2021-06-06 15:41:15	0.0584
2021-06-06 15:43:15	0.1213
2021-06-06 15:45:15	0.0915
2021-06-06 15:47:15	0.1495
2021-06-06 15:49:15	0.1096
2021-06-06 15:51:15	0.0767
2021-06-06 15:53:15	0.1194
2021-06-06 15:55:15	0.1007
2021-06-06 15:57:15	0.1128
2021-06-06 15:59:15	0.1167
2021-06-06 16:01:15	0.1066
2021-06-06 16:03:15	0.1099
2021-06-06 16:05:15	0.1009
2021-06-06 16:07:15	0.1077
2021-06-06 16:09:15	0.1167
2021-06-06 16:11:15	0.1076
2021-06-06 16:13:15	0.0912
2021-06-06 16:15:15	0.087
2021-06-06 16:17:15	0.0917
2021-06-06 16:19:15	0.149
2021-06-06 16:21:15	0.105
2021-06-06 16:23:15	0.1148
2021-06-06 16:25:15	0.0645
2021-06-06 16:27:15	0.0966
2021-06-06 16:29:15	0.1152
2021-06-06 16:31:15	0.1182
2021-06-06 16:33:15	0.1162
2021-06-06 16:35:15	0.0904
2021-06-06 16:37:15	0.1126
2021-06-06 16:39:15	0.1146
2021-06-06 16:41:15	0.1069
2021-06-06 16:43:15	0.1087
2021-06-06 16:45:15	0.1125
2021-06-06 16:47:15	0.0718
2021-06-06 16:49:15	0.1119
2021-06-06 16:51:15	0.1084
2021-06-06 16:53:15	0.1581
2021-06-06 16:55:15	0.0939
2021-06-06 16:57:15	0.1057
2021-06-06 16:59:15	0.0781
2021-06-06 17:01:15	0.1081
2021-06-06 17:03:15	0.1048
2021-06-06 17:05:15	0.1201
2021-06-06 17:07:15	0.0937
2021-06-06 17:09:15	0.1136
2021-06-06 17:11:15	0.0986
2021-06-06 17:13:15	0.1003
2021-06-06 17:15:15	0.1093
2021-06-06 17:17:15	0.0829
2021-06-06 17:19:15	0.0889
2021-06-06 17:21:15	0.1048
2021-06-06 17:23:15	0.1115
2021-06-06 17:25:15	0.137
2021-06-06 17:27:15	0.0962
2021-06-06 17:29:15	0.1141
2021-06-06 17:31:15	0.0608
2021-06-06 17:33:15	0.1188
2021-06-06 17:35:15	0.0773
2021-06-06 17:37:15	0.1197
2021-06-06 17:39:15	0.1093
2021-06-06 17:41:15	0.0908
2021-06-06 17:43:15	0.1247
2021-06-06 17:45:15	0.1089
2021-06-06 17:47:15	0.0949
2021-06-06 17:49:15	0.1097
2021-06-06 17:51:15	0.0977
2021-06-06 17:53:15	0.0884
2021-06-06 17:55:15	0.0869
2021-06-06 17:57:15	0.1362
2021-06-06 17:59:15	0.1122
2021-06-06 18:01:15	0.1076
2021-06-06 18:03:15	0.0914
2021-06-06 18:05:15	0.0842
2021-06-06 18:07:15	0.0994
2021-06-06 18:09:15	0.1202
2021-06-06 18:11:15	0.098
2021-06-06 18:13:15	0.1484
2021-06-06 18:15:15	0.0718
2021-06-06 18:17:15	0.1348
2021-06-06 18:19:15	0.0977
2021-06-06 18:21:15	0.1171
2021-06-06 18:23:15	0.1074
2021-06-06 18:25:15	0.0644
2021-06-06 18:27:15	0.1002
2021-06-06 18:29:15	0.1378
2021-06-06 18:31:15	0.1158
2021-06-06 18:33:15	0.6287
2021-06-06 18:35:15	0.1419
2021-06-06 18:37:15	0.2352
2021-06-06 18:39:15	0.1123
2021-06-06 18:41:15	0.1044
2021-06-06 18:43:15	0.1244
2021-06-06 18:45:15	0.1138
2021-06-06 18:47:15	0.0894
2021-06-06 18:49:15	0.1094
2021-06-06 18:51:15	0.1131
2021-06-06 18:53:15	0.1003
2021-06-06 18:55:15	0.1102
2021-06-06 18:57:15	0.1052
2021-06-06 18:59:15	0.0583
2021-06-06 19:01:15	0.1216
2021-06-06 19:03:15	0.1412
2021-06-06 19:05:15	0.1051
2021-06-06 19:07:15	0.1177
2021-06-06 19:09:15	0.0702
2021-06-06 19:11:15	0.096
2021-06-06 19:13:15	0.1165
2021-06-06 19:15:15	0.1038
2021-06-06 19:17:15	0.1055
2021-06-06 19:19:15	0.1514
2021-06-06 19:21:15	0.0803
2021-06-06 19:23:15	0.1147
2021-06-06 19:25:15	0.1208
2021-06-06 19:27:15	0.1089
2021-06-06 19:29:15	0.0895
2021-06-06 19:31:15	0.0803
2021-06-06 19:33:15	0.1051
2021-06-06 19:35:15	0.1215
2021-06-06 19:37:15	0.1225
2021-06-06 19:39:15	0.105
2021-06-06 19:41:15	0.0827
2021-06-06 19:43:15	0.1087
2021-06-06 19:45:15	0.0975
2021-06-06 19:47:15	0.1089
2021-06-06 19:49:15	0.1067
2021-06-06 19:51:15	0.1277
2021-06-06 19:53:15	0.0817
2021-06-06 19:55:15	0.1147
2021-06-06 19:57:15	0.0981
2021-06-06 19:59:15	0.1269
2021-06-06 20:01:15	0.0974
2021-06-06 20:03:15	0.1059
2021-06-06 20:05:15	0.0965
2021-06-06 20:07:15	0.1406
2021-06-06 20:09:15	0.0993
2021-06-06 20:11:15	0.1035
2021-06-06 20:13:15	0.1247
2021-06-06 20:15:15	0.0626
2021-06-06 20:17:15	0.1061
2021-06-06 20:19:15	0.1096
2021-06-06 20:21:15	0.1244
2021-06-06 20:23:15	0.1307
2021-06-06 20:25:15	0.0745
2021-06-06 20:27:15	0.1124
2021-06-06 20:29:15	0.1083
2021-06-06 20:31:15	0.0838
2021-06-06 20:33:15	0.1298
2021-06-06 20:35:15	0.1077
2021-06-06 20:37:15	0.0453
2021-06-06 20:39:15	0.1747
2021-06-06 20:41:15	0.116
2021-06-06 20:43:15	0.1053
2021-06-06 20:45:15	0.1222
2021-06-06 20:47:15	0.0499
2021-06-06 20:49:15	0.1141
2021-06-06 20:51:15	0.0993
2021-06-06 20:53:15	0.1263
2021-06-06 20:55:15	0.1002
2021-06-06 20:57:15	0.1187
2021-06-06 20:59:15	0.0758
2021-06-06 21:01:15	0.1078
2021-06-06 21:03:15	0.1067
2021-06-06 21:05:15	0.0904
2021-06-06 21:07:15	0.0934
2021-06-06 21:09:15	0.0836
2021-06-06 21:11:15	0.0933
2021-06-06 21:13:15	0.1484
2021-06-06 21:15:15	0.1112
2021-06-06 21:17:15	0.1033
2021-06-06 21:19:15	0.1073
2021-06-06 21:21:15	0.0601
2021-06-06 21:23:15	0.1246
2021-06-06 21:25:15	0.0849
2021-06-06 21:27:15	0.1164
2021-06-06 21:29:15	0.1421
2021-06-06 21:31:15	0.0699
2021-06-06 21:33:15	0.1122
2021-06-06 21:35:15	0.1026
2021-06-06 21:37:15	0.1017
2021-06-06 21:39:15	0.1205
2021-06-06 21:41:15	0.0711
2021-06-06 21:43:15	0.0896
2021-06-06 21:45:15	0.1358
2021-06-06 21:47:15	0.1229
2021-06-06 21:49:15	0.1192
2021-06-06 21:51:15	0.0977
2021-06-06 21:53:15	0.0867
2021-06-06 21:55:15	0.0982
2021-06-06 21:57:15	0.1084
2021-06-06 21:59:15	0.1211
2021-06-06 22:01:15	0.1218
2021-06-06 22:03:15	0.1163
2021-06-06 22:05:15	0.0578
2021-06-06 22:07:15	0.1084
2021-06-06 22:09:15	0.1023
2021-06-06 22:11:15	0.1043
2021-06-06 22:13:15	0.1094
2021-06-06 22:15:15	0.0685
2021-06-06 22:17:15	0.1344
2021-06-06 22:19:15	0.119
2021-06-06 22:21:15	0.0999
2021-06-06 22:23:15	0.1142
2021-06-06 22:25:15	0.0864
2021-06-06 22:27:15	0.0847
2021-06-06 22:29:15	0.1168
2021-06-06 22:31:15	0.1088
2021-06-06 22:33:15	0.1371
2021-06-06 22:35:15	0.1056
2021-06-06 22:37:15	0.0604
2021-06-06 22:39:15	0.1154
2021-06-06 22:41:15	0.1113
2021-06-06 22:43:15	0.1214
2021-06-06 22:45:15	0.0874
2021-06-06 22:47:15	0.1064
2021-06-06 22:49:15	0.1121
2021-06-06 22:51:15	0.1112
2021-06-06 22:53:15	0.1158
2021-06-06 22:55:15	0.1016
2021-06-06 22:57:15	0.0992
2021-06-06 22:59:15	0.0836
2021-06-06 23:01:15	0.0986
2021-06-06 23:03:15	0.1156
2021-06-06 23:05:15	0.0962
2021-06-06 23:07:15	0.1391
2021-06-06 23:09:15	0.1065
2021-06-06 23:11:15	0.072
2021-06-06 23:13:15	0.1103
2021-06-06 23:15:56	0.1018
2021-06-06 23:17:15	0.0174
2021-06-06 23:19:15	0.019
2021-06-06 23:21:15	-0.0124
2021-06-06 23:23:15	0.0939
2021-06-06 23:25:15	0.0985
2021-06-06 23:27:15	0.0799
2021-06-06 23:29:15	0.1101
2021-06-06 23:31:15	0.0741
2021-06-06 23:33:15	0.0921
2021-06-06 23:35:15	0.1003
2021-06-06 23:37:15	0.1087
2021-06-06 23:39:15	0.1497
2021-06-06 23:41:15	0.0973
2021-06-06 23:43:15	0.0947
2021-06-06 23:45:15	0.1104
2021-06-06 23:47:15	0.096
2021-06-06 23:49:15	0.1326
2021-06-06 23:51:15	0.1051
2021-06-06 23:53:15	0.0924
2021-06-06 23:55:15	0.1173
2021-06-06 23:57:15	0.095
2021-06-06 23:59:15	0.1196
2021-06-07 00:01:15	0.0995
2021-06-07 00:03:15	0.0929
2021-06-07 00:05:15	0.0689
2021-06-07 00:07:15	0.0955
2021-06-07 00:09:15	0.1213
2021-06-07 00:11:15	0.1384
2021-06-07 00:13:15	0.1149
2021-06-07 00:15:15	0.0645
2021-06-07 00:17:15	0.101
2021-06-07 00:19:15	0.1075
2021-06-07 00:21:15	0.1073
2021-06-07 00:23:15	0.1207
2021-06-07 00:25:15	0.0946
2021-06-07 00:27:15	0.1008
2021-06-07 00:29:15	0.1192
2021-06-07 00:31:15	0.0904
2021-06-07 00:33:15	0.1163
2021-06-07 00:35:15	0.1116
2021-06-07 00:37:15	0.0551
2021-06-07 00:39:15	0.1158
2021-06-07 00:41:15	0.0995
2021-06-07 00:43:15	0.1376
2021-06-07 00:45:15	0.1065
2021-06-07 00:47:15	0.0982
2021-06-07 00:49:15	0.0693
2021-06-07 00:51:15	0.1055
2021-06-07 00:53:15	0.1039
2021-06-07 00:55:15	0.1011
2021-06-07 00:57:15	0.1103
2021-06-07 00:59:15	0.0952
2021-06-07 01:01:15	0.1186
2021-06-07 01:03:15	0.1134
2021-06-07 01:05:15	0.1067
2021-06-07 01:07:15	0.1038
2021-06-07 01:09:15	0.1061
2021-06-07 01:11:15	0.0689
2021-06-07 01:13:15	0.1304
2021-06-07 01:15:15	0.1102
2021-06-07 01:17:15	0.1087
2021-06-07 01:19:15	0.1171
2021-06-07 01:21:15	0.0637
2021-06-07 01:23:15	0.1212
2021-06-07 01:25:15	0.11
2021-06-07 01:27:15	0.107
2021-06-07 01:29:15	0.1279
2021-06-07 01:31:15	0.0797
2021-06-07 01:33:15	0.1127
2021-06-07 01:35:15	0.1157
2021-06-07 01:37:15	0.0987
2021-06-07 01:39:15	0.1119
2021-06-07 01:41:15	0.0931
2021-06-07 01:43:15	0.0697
2021-06-07 01:45:15	0.1026
2021-06-07 01:47:15	0.1138
2021-06-07 01:49:15	0.1287
2021-06-07 01:51:15	0.1233
2021-06-07 01:53:15	0.1136
2021-06-07 01:55:15	0.061
2021-06-07 01:57:15	0.1028
2021-06-07 01:59:15	0.114
2021-06-07 02:01:15	1.639
2021-06-07 02:03:15	4.1344
2021-06-07 02:05:15	4.2137
2021-06-07 02:07:15	4.2613
2021-06-07 02:09:15	4.1392
2021-06-07 02:11:15	4.0686
2021-06-07 02:13:15	3.7671
2021-06-07 02:15:15	3.8567
2021-06-07 02:17:15	0.6402
2021-06-07 02:19:15	0.1168
2021-06-07 02:21:15	0.1548
2021-06-07 02:23:15	0.1115
2021-06-07 02:25:15	0.0935
2021-06-07 02:27:15	0.0742
2021-06-07 02:29:15	0.1181
2021-06-07 02:31:15	0.095
2021-06-07 02:33:15	0.1128
2021-06-07 02:35:15	0.0971
2021-06-07 02:37:15	0.1064
2021-06-07 02:39:15	0.0915
2021-06-07 02:41:15	0.1014
2021-06-07 02:43:15	0.1122
2021-06-07 02:45:15	0.1073
2021-06-07 02:47:15	0.0973
2021-06-07 02:49:15	0.0749
2021-06-07 02:51:15	0.0951
2021-06-07 02:53:15	0.2087
2021-06-07 02:55:15	0.1115
2021-06-07 02:57:15	0.1056
2021-06-07 02:59:15	0.1237
2021-06-07 03:01:15	0.1126
2021-06-07 03:03:15	1.6532
2021-06-07 03:05:15	4.0222
2021-06-07 03:07:15	4.039
2021-06-07 03:09:15	4.16
2021-06-07 03:11:15	4.0802
2021-06-07 03:13:15	4.1337
2021-06-07 03:15:15	4.1265
2021-06-07 03:17:15	4.1189
2021-06-07 03:19:15	4.1671
2021-06-07 03:21:15	4.1338
2021-06-07 03:23:15	4.1921
2021-06-07 03:25:15	4.1906
2021-06-07 03:27:15	4.209
2021-06-07 03:29:15	4.1641
2021-06-07 03:31:15	4.1457
2021-06-07 03:33:15	4.1227
2021-06-07 03:35:15	1.1024
2021-06-07 03:37:15	0.1065
2021-06-07 03:39:15	0.1246
2021-06-07 03:41:15	0.104
2021-06-07 03:43:15	0.1287
2021-06-07 03:45:15	0.0833
2021-06-07 03:47:15	0.1136
2021-06-07 03:49:15	0.1196
2021-06-07 03:51:15	0.1008
2021-06-07 03:53:15	0.1244
2021-06-07 03:55:15	0.069
2021-06-07 03:57:15	0.0944
2021-06-07 03:59:15	0.1542
2021-06-07 04:01:15	0.115
2021-06-07 04:03:15	0.1054
2021-06-07 04:05:15	0.0757
2021-06-07 04:07:15	0.0909
2021-06-07 04:09:15	0.11
2021-06-07 04:11:15	0.0948
2021-06-07 04:13:15	0.1181
2021-06-07 04:15:15	0.1248
2021-06-07 04:17:15	0.0722
2021-06-07 04:19:15	0.1167
2021-06-07 04:21:15	0.1025
2021-06-07 04:23:15	0.1064
2021-06-07 04:25:15	0.1037
2021-06-07 04:27:15	0.0695
2021-06-07 04:29:15	0.0774
2021-06-07 04:31:15	0.1418
2021-06-07 04:33:15	0.1157
2021-06-07 04:35:15	0.0964
2021-06-07 04:37:15	0.1044
2021-06-07 04:39:15	0.0701
2021-06-07 04:41:15	0.0923
2021-06-07 04:43:15	0.1325
2021-06-07 04:45:15	0.1128
2021-06-07 04:47:15	0.1186
2021-06-07 04:49:15	0.1056
2021-06-07 04:51:15	0.0824
2021-06-07 04:53:15	0.1037
2021-06-07 04:55:15	0.1061
2021-06-07 04:57:15	0.0928
2021-06-07 04:59:15	0.1118
2021-06-07 05:01:15	0.0582
2021-06-07 05:03:15	0.1409
2021-06-07 05:05:15	0.0942
2021-06-07 05:07:15	0.1053
2021-06-07 05:09:15	0.1164
2021-06-07 05:11:15	0.0652
2021-06-07 05:13:15	0.0891
2021-06-07 05:15:15	0.1173
2021-06-07 05:17:15	0.1101
2021-06-07 05:19:15	0.1322
2021-06-07 05:21:15	0.1044
2021-06-07 05:23:15	0.0714
2021-06-07 05:25:15	0.1175
2021-06-07 05:27:15	0.1051
2021-06-07 05:29:15	0.1297
2021-06-07 05:31:15	0.2675
2021-06-07 05:33:15	0.0998
2021-06-07 05:35:15	0.077
2021-06-07 05:37:15	0.237
2021-06-07 05:39:15	0.1356
2021-06-07 05:41:15	0.0926
2021-06-07 05:43:15	0.1272
2021-06-07 05:45:15	0.0617
2021-06-07 05:47:15	0.1075
2021-06-07 05:49:15	0.116
2021-06-07 05:51:15	0.108
2021-06-07 05:53:15	0.1441
2021-06-07 05:55:15	0.0704
2021-06-07 05:57:15	0.0896
2021-06-07 05:59:15	0.1195
2021-06-07 06:01:15	0.1091
2021-06-07 06:03:15	0.107
2021-06-07 06:05:15	0.0901
2021-06-07 06:07:15	0.0888
2021-06-07 06:09:15	0.1419
2021-06-07 06:11:15	0.1176
2021-06-07 06:13:15	0.1068
2021-06-07 06:15:15	0.0932
2021-06-07 06:17:15	0.0706
2021-06-07 06:19:15	0.1115
2021-06-07 06:21:15	0.0916
2021-06-07 06:23:15	0.133
2021-06-07 06:25:15	0.137
2021-06-07 06:27:15	0.11
2021-06-07 06:29:15	0.0689
2021-06-07 06:31:15	0.1065
2021-06-07 06:33:15	0.119
2021-06-07 06:35:15	0.092
2021-06-07 06:37:15	0.1139
2021-06-07 06:39:15	0.0977
2021-06-07 06:41:15	0.1111
2021-06-07 06:43:15	0.1114
2021-06-07 06:45:15	0.1213
2021-06-07 06:47:15	0.1087
2021-06-07 06:49:15	0.0994
2021-06-07 06:51:15	0.0579
2021-06-07 06:53:15	0.1156
2021-06-07 06:55:15	0.092
2021-06-07 06:57:15	0.1391
2021-06-07 06:59:15	0.1362
2021-06-07 07:01:15	0.0659
2021-06-07 07:11:27	0.1292
2021-06-07 07:12:27	0.1258
2021-06-07 07:14:27	0.0963
2021-06-07 07:16:27	0.0875
2021-06-07 07:18:27	0.1315
2021-06-07 07:20:27	0.1026
2021-06-07 07:22:27	0.1232
2021-06-07 07:24:27	0.0905
2021-06-07 07:26:27	0.0786
2021-06-07 07:28:27	0.1136
2021-06-07 07:30:27	0.1295
2021-06-07 07:32:27	0.1226
2021-06-07 07:34:27	0.1043
2021-06-07 07:36:27	0.0657
2021-06-07 07:38:27	0.1032
2021-06-07 07:40:27	0.1079
2021-06-07 07:42:27	0.1069
2021-06-07 07:44:27	0.0942
2021-06-07 07:46:27	0.1297
2021-06-07 07:48:27	0.0976
2021-06-07 07:50:27	0.085
2021-06-07 07:52:27	0.1179
2021-06-07 07:54:27	0.093
2021-06-07 07:56:27	0.1097
2021-06-07 07:58:27	0.0877
2021-06-07 08:00:27	0.0894
2021-06-07 08:02:27	0.1533
2021-06-07 08:04:27	0.1097
2021-06-07 08:06:27	0.1178
2021-06-07 08:08:27	0.103
2021-06-07 08:10:27	0.0646
2021-06-07 08:12:27	0.112
2021-06-07 08:14:27	0.1126
2021-06-07 08:16:27	0.0988
2021-06-07 08:18:27	0.1282
2021-06-07 08:20:27	0.0943
2021-06-07 08:22:27	0.0645
2021-06-07 08:24:27	0.0153
2021-06-07 08:26:27	0.0013
2021-06-07 08:28:27	0.0742
2021-06-07 08:30:27	0.0752
2021-06-07 08:32:27	0.0459
2021-06-07 08:34:27	0.1053
2021-06-07 08:36:27	0.1167
2021-06-07 08:38:27	0.1026
2021-06-07 08:40:27	0.1051
2021-06-07 08:42:27	0.0783
2021-06-07 08:44:27	0.0939
2021-06-07 08:46:27	0.1225
2021-06-07 08:48:27	0.1151
2021-06-07 08:50:27	0.1218
2021-06-07 08:52:27	0.1249
2021-06-07 08:54:27	0.0711
2021-06-07 08:56:27	0.086
2021-06-07 08:58:27	0.1231
2021-06-07 09:00:27	0.1092
2021-06-07 09:02:27	0.1108
2021-06-07 09:04:27	0.0836
2021-06-07 09:06:27	0.1007
2021-06-07 09:08:27	0.1099
2021-06-07 09:10:27	0.1005
2021-06-07 09:12:27	0.1192
2021-06-07 09:14:27	0.1111
2021-06-07 09:16:27	0.0635
2021-06-07 09:18:27	0.106
2021-06-07 09:20:27	0.0897
2021-06-07 09:22:27	0.1591
2021-06-07 09:24:27	0.1016
2021-06-07 09:26:27	0.0959
2021-06-07 09:28:27	0.0716
2021-06-07 09:30:27	0.108
2021-06-07 09:32:27	0.096
2021-06-07 09:34:27	0.1221
2021-06-07 09:36:27	0.1168
2021-06-07 09:38:27	0.0876
2021-06-07 09:40:27	0.1206
2021-06-07 09:42:27	0.1225
2021-06-07 09:44:27	0.1033
2021-06-07 09:46:27	0.1051
2021-06-07 09:48:27	0.0981
2021-06-07 09:50:27	0.0738
2021-06-07 09:52:27	0.118
2021-06-07 09:54:27	0.0976
2021-06-07 09:56:27	0.1345
2021-06-07 09:58:27	0.1119
2021-06-07 10:00:27	0.0653
2021-06-07 10:02:27	0.1172
2021-06-07 10:04:27	0.097
2021-06-07 10:06:27	0.1015
2021-06-07 10:08:27	0.1068
2021-06-07 10:10:27	0.0949
2021-06-07 10:12:27	0.1168
2021-06-07 10:14:27	0.1103
2021-06-07 10:16:27	0.0981
2021-06-07 10:18:27	0.1176
2021-06-07 10:20:27	0.0927
2021-06-07 10:22:27	0.0716
2021-06-07 10:24:27	0.0963
2021-06-07 10:26:27	0.1106
2021-06-07 10:28:27	0.1488
2021-06-07 10:30:27	0.1211
2021-06-07 10:32:27	0.0968
2021-06-07 10:34:27	0.0736
2021-06-07 10:36:27	0.1015
2021-06-07 10:38:27	0.1062
2021-06-07 10:40:27	0.1069
2021-06-07 10:42:27	0.1052
2021-06-07 10:44:27	0.0985
2021-06-07 10:46:27	0.1127
2021-06-07 10:48:27	0.1142
2021-06-07 10:50:27	0.1008
2021-06-07 10:52:27	0.1161
2021-06-07 10:54:27	0.0986
2021-06-07 10:56:27	0.0759
2021-06-07 10:58:27	0.11
2021-06-07 11:00:27	0.1284
2021-06-07 11:02:27	0.1264
2021-06-07 11:04:27	0.0914
2021-06-07 11:06:27	0.0627
2021-06-07 11:08:27	0.1231
2021-06-07 11:10:27	0.1091
2021-06-07 11:12:27	0.099
2021-06-07 11:14:27	0.1145
2021-06-07 11:16:27	0.115
2021-06-07 11:18:27	0.0838
2021-06-07 11:20:27	0.122
2021-06-07 11:22:27	0.1125
2021-06-07 11:24:27	0.0939
2021-06-07 11:26:27	0.1035
2021-06-07 11:28:27	0.056
2021-06-07 11:30:27	0.1259
2021-06-07 11:32:27	0.133
2021-06-07 11:34:27	0.1251
2021-06-07 11:36:27	0.0923
2021-06-07 11:38:27	0.1012
2021-06-07 11:40:27	0.063
2021-06-07 11:42:27	0.1176
