ts	cloudhttp_asia_pacific_tokyo_response_time
2021-06-06 16:47:58	455.0
2021-06-06 16:57:58	409.0
2021-06-06 17:07:58	384.0
2021-06-06 17:17:58	362.0
2021-06-06 17:27:58	84.0
2021-06-06 17:37:58	470.0
2021-06-06 17:47:58	492.0
2021-06-06 17:57:58	467.0
2021-06-06 18:07:58	405.0
2021-06-06 18:17:58	356.0
2021-06-06 18:27:58	429.0
2021-06-06 18:37:58	464.0
2021-06-06 18:47:58	469.0
2021-06-06 18:57:58	437.0
2021-06-06 19:07:58	365.0
2021-06-06 19:17:58	440.0
2021-06-06 19:27:58	455.0
2021-06-06 19:37:58	345.0
2021-06-06 19:47:58	422.0
2021-06-06 19:57:58	442.0
2021-06-06 20:07:58	425.0
2021-06-06 20:17:58	498.0
2021-06-06 20:27:58	383.0
2021-06-06 20:37:58	500.0
2021-06-06 20:47:58	540.0
2021-06-06 20:57:58	390.0
2021-06-06 21:07:58	424.0
2021-06-06 21:17:58	404.0
2021-06-06 21:27:58	444.0
2021-06-06 21:37:58	417.0
2021-06-06 21:47:58	450.0
2021-06-06 21:57:58	432.0
2021-06-06 22:07:58	414.0
2021-06-06 22:17:58	482.0
2021-06-06 22:27:58	418.0
2021-06-06 22:37:58	484.0
2021-06-06 22:47:58	497.0
2021-06-06 22:57:58	523.0
2021-06-06 23:07:58	419.0
2021-06-06 23:17:58	425.0
2021-06-06 23:27:58	401.0
2021-06-06 23:37:58	435.0
2021-06-06 23:47:58	422.0
2021-06-06 23:57:58	402.0
2021-06-07 00:07:58	509.0
2021-06-07 00:17:58	446.0
2021-06-07 00:27:58	382.0
2021-06-07 00:37:58	455.0
2021-06-07 00:47:58	388.0
2021-06-07 00:57:58	438.0
2021-06-07 01:07:58	477.0
2021-06-07 01:17:58	430.0
2021-06-07 01:27:58	433.0
2021-06-07 01:37:58	424.0
2021-06-07 01:47:58	447.0
2021-06-07 01:57:58	429.0
2021-06-07 02:07:58	417.0
2021-06-07 02:17:58	548.0
2021-06-07 02:27:58	432.0
2021-06-07 02:37:58	470.0
2021-06-07 02:47:58	422.0
2021-06-07 02:57:58	625.0
2021-06-07 03:07:58	474.0
2021-06-07 03:17:58	459.0
2021-06-07 03:27:58	456.0
2021-06-07 03:37:58	418.0
2021-06-07 03:47:58	468.0
2021-06-07 03:57:58	689.0
2021-06-07 04:07:58	447.0
2021-06-07 04:17:58	486.0
2021-06-07 04:27:58	434.0
2021-06-07 04:37:58	463.0
2021-06-07 04:47:58	582.0
2021-06-07 04:57:58	488.0
2021-06-07 05:07:58	434.0
2021-06-07 05:17:58	432.0
2021-06-07 05:27:58	409.0
2021-06-07 05:37:58	398.0
2021-06-07 05:47:58	459.0
2021-06-07 05:57:58	371.0
2021-06-07 06:07:58	990.0
2021-06-07 06:17:58	393.0
2021-06-07 06:27:58	423.0
2021-06-07 06:37:58	439.0
2021-06-07 06:47:58	401.0
2021-06-07 06:57:58	381.0
2021-06-07 07:07:58	454.0
2021-06-07 07:17:58	444.0
2021-06-07 07:27:58	445.0
2021-06-07 07:37:58	442.0
2021-06-07 07:47:58	396.0
2021-06-07 07:57:58	467.0
2021-06-07 08:07:58	447.0
2021-06-07 08:17:58	371.0
2021-06-07 08:27:58	434.0
2021-06-07 08:37:58	436.0
2021-06-07 08:47:58	412.0
2021-06-07 08:57:58	419.0
2021-06-07 09:07:58	428.0
2021-06-07 09:17:58	416.0
2021-06-07 09:27:58	455.0
2021-06-07 09:37:58	394.0
2021-06-07 09:47:58	434.0
2021-06-07 09:57:58	439.0
2021-06-07 10:07:58	532.0
2021-06-07 10:17:58	428.0
2021-06-07 10:27:58	463.0
2021-06-07 10:37:58	392.0
2021-06-07 10:47:58	448.0
2021-06-07 10:57:58	155.0
2021-06-07 11:07:58	440.0
2021-06-07 11:17:58	429.0
2021-06-07 11:27:58	166.0
2021-06-07 11:37:58	476.0
2021-06-07 11:47:58	140.0
2021-06-07 11:57:58	450.0
2021-06-07 12:07:58	429.0
2021-06-07 12:17:58	433.0
2021-06-07 12:27:58	446.0
2021-06-07 12:37:58	467.0
2021-06-07 12:47:58	428.0
2021-06-07 12:57:58	477.0
2021-06-07 13:07:58	463.0
2021-06-07 13:17:58	418.0
2021-06-07 13:27:58	589.0
2021-06-07 13:37:58	432.0
2021-06-07 13:47:58	445.0
2021-06-07 13:57:58	521.0
2021-06-07 14:07:58	424.0
2021-06-07 14:17:58	481.0
2021-06-07 14:27:58	496.0
2021-06-07 14:37:58	595.0
2021-06-07 14:47:58	457.0
2021-06-07 14:57:58	423.0
2021-06-07 15:07:58	395.0
2021-06-07 15:17:58	419.0
2021-06-07 15:27:58	474.0
2021-06-07 15:37:58	497.0
2021-06-07 15:47:58	613.0
2021-06-07 15:57:58	725.0
2021-06-07 16:07:58	492.0
2021-06-07 16:17:58	474.0
2021-06-07 16:27:58	768.0
2021-06-07 16:37:58	423.0
2021-06-07 16:47:58	445.0
2021-06-07 16:57:58	436.0
2021-06-07 17:07:58	451.0
2021-06-07 17:17:58	157.0
2021-06-07 17:27:58	450.0
2021-06-07 17:37:58	371.0
2021-06-07 17:47:58	483.0
2021-06-07 17:57:58	439.0
2021-06-07 18:07:58	452.0
2021-06-07 18:17:58	401.0
2021-06-07 18:27:58	429.0
2021-06-07 18:37:58	445.0
2021-06-07 18:47:58	423.0
2021-06-07 18:57:58	499.0
2021-06-07 19:07:58	432.0
2021-06-07 19:17:58	445.0
2021-06-07 19:27:58	501.0
2021-06-07 19:37:58	420.0
2021-06-07 19:47:58	432.0
2021-06-07 19:57:58	375.0
2021-06-07 20:07:58	403.0
2021-06-07 20:17:58	590.0
2021-06-07 20:27:58	430.0
2021-06-07 20:37:58	400.0
2021-06-07 20:47:58	438.0
2021-06-07 20:57:58	433.0
2021-06-07 21:07:58	400.0
2021-06-07 21:17:58	443.0
2021-06-07 21:27:58	451.0
2021-06-07 21:37:58	508.0
2021-06-07 21:47:58	366.0
2021-06-07 21:57:58	387.0
2021-06-07 22:07:58	455.0
2021-06-07 22:17:58	434.0
2021-06-07 22:27:58	862.0
2021-06-07 22:37:58	405.0
2021-06-07 22:47:58	406.0
2021-06-07 22:57:58	410.0
2021-06-07 23:07:58	433.0
2021-06-07 23:17:58	462.0
2021-06-07 23:27:58	394.0
2021-06-07 23:37:58	413.0
2021-06-07 23:47:58	380.0
2021-06-07 23:57:58	425.0
2021-06-08 00:07:58	516.0
2021-06-08 00:17:58	419.0
2021-06-08 00:27:58	431.0
2021-06-08 00:37:58	413.0
2021-06-08 00:47:58	404.0
2021-06-08 00:57:58	150.0
2021-06-08 01:07:58	381.0
2021-06-08 01:17:58	384.0
2021-06-08 01:27:58	410.0
2021-06-08 01:37:58	363.0
2021-06-08 01:47:58	393.0
2021-06-08 01:57:58	449.0
2021-06-08 02:07:58	437.0
2021-06-08 02:17:58	398.0
2021-06-08 02:27:58	435.0
2021-06-08 02:37:58	5.0
2021-06-08 02:47:58	402.0
2021-06-08 02:57:58	411.0
2021-06-08 03:07:58	617.0
2021-06-08 03:17:58	435.0
2021-06-08 03:27:58	445.0
2021-06-08 03:37:58	373.0
2021-06-08 03:47:58	475.0
2021-06-08 03:57:58	442.0
2021-06-08 04:07:58	494.0
2021-06-08 04:17:58	356.0
2021-06-08 04:27:58	468.0
2021-06-08 04:37:58	464.0
2021-06-08 04:47:58	457.0
2021-06-08 04:57:58	443.0
2021-06-08 05:07:58	428.0
2021-06-08 05:17:58	432.0
2021-06-08 05:27:58	452.0
2021-06-08 05:37:58	964.0
2021-06-08 05:47:58	419.0
2021-06-08 05:57:58	697.0
2021-06-08 06:07:58	83.0
2021-06-08 06:17:58	414.0
2021-06-08 06:27:58	371.0
2021-06-08 06:37:58	372.0
2021-06-08 06:47:58	394.0
2021-06-08 06:57:58	419.0
2021-06-08 07:07:58	361.0
2021-06-08 07:17:58	451.0
2021-06-08 07:27:58	409.0
2021-06-08 07:37:58	453.0
2021-06-08 07:47:58	392.0
2021-06-08 07:57:58	429.0
2021-06-08 08:07:58	439.0
2021-06-08 08:17:58	428.0
2021-06-08 08:27:58	434.0
2021-06-08 08:37:58	410.0
2021-06-08 08:47:58	380.0
2021-06-08 08:57:58	91.0
2021-06-08 09:07:58	451.0
2021-06-08 09:17:58	437.0
2021-06-08 09:27:58	422.0
2021-06-08 09:37:58	400.0
2021-06-08 09:47:58	405.0
2021-06-08 09:57:58	401.0
2021-06-08 10:07:58	431.0
2021-06-08 10:17:58	438.0
2021-06-08 10:27:58	460.0
2021-06-08 10:37:58	393.0
2021-06-08 10:47:58	419.0
2021-06-08 10:57:58	396.0
2021-06-08 11:07:58	456.0
2021-06-08 11:17:58	460.0
2021-06-08 11:27:58	446.0
2021-06-08 11:37:58	502.0
2021-06-08 11:47:58	472.0
2021-06-08 11:57:58	458.0
2021-06-08 12:07:58	803.0
2021-06-08 12:17:58	431.0
2021-06-08 12:27:58	394.0
2021-06-08 12:37:58	384.0
2021-06-08 12:47:58	453.0
2021-06-08 12:57:58	435.0
2021-06-08 13:07:58	451.0
2021-06-08 13:17:58	436.0
2021-06-08 13:27:58	413.0
2021-06-08 13:37:58	390.0
2021-06-08 13:47:58	56.0
2021-06-08 13:57:58	388.0
2021-06-08 14:07:58	441.0
2021-06-08 14:17:58	424.0
2021-06-08 14:27:58	486.0
2021-06-08 14:37:58	376.0
2021-06-08 14:47:58	566.0
2021-06-08 14:57:58	378.0
2021-06-08 15:07:58	582.0
2021-06-08 15:17:58	470.0
2021-06-08 15:27:58	449.0
2021-06-08 15:37:58	447.0
2021-06-08 15:47:58	434.0
2021-06-08 15:57:58	379.0
2021-06-08 16:07:58	400.0
2021-06-08 16:17:58	152.0
2021-06-08 16:27:58	101.0
2021-06-08 16:37:58	643.0
2021-06-08 16:47:58	361.0
2021-06-08 16:57:58	404.0
2021-06-08 17:07:58	429.0
2021-06-08 17:17:58	414.0
2021-06-08 17:27:58	423.0
2021-06-08 17:37:58	486.0
2021-06-08 17:47:58	423.0
2021-06-08 17:57:58	444.0
2021-06-08 18:07:58	446.0
2021-06-08 18:17:58	383.0
2021-06-08 18:27:58	436.0
2021-06-08 18:37:58	459.0
2021-06-08 18:47:58	433.0
2021-06-08 18:57:58	389.0
2021-06-08 19:07:58	61.0
2021-06-08 19:17:58	353.0
2021-06-08 19:27:58	435.0
2021-06-08 19:37:58	453.0
2021-06-08 19:47:58	452.0
2021-06-08 19:57:58	414.0
2021-06-08 20:07:58	400.0
2021-06-08 20:17:58	424.0
2021-06-08 20:27:58	412.0
2021-06-08 20:37:58	395.0
2021-06-08 20:47:58	423.0
2021-06-08 20:57:58	810.0
2021-06-08 21:07:58	426.0
2021-06-08 21:17:58	455.0
2021-06-08 21:27:58	439.0
2021-06-08 21:37:58	454.0
2021-06-08 21:47:58	428.0
2021-06-08 21:57:58	371.0
2021-06-08 22:07:58	491.0
2021-06-08 22:17:58	356.0
2021-06-08 22:27:58	444.0
2021-06-08 22:37:58	482.0
2021-06-08 22:47:58	393.0
2021-06-08 22:57:58	423.0
2021-06-08 23:07:58	95.0
2021-06-08 23:17:58	435.0
2021-06-08 23:27:58	102.0
2021-06-08 23:37:58	421.0
2021-06-08 23:47:58	796.0
2021-06-08 23:57:58	475.0
2021-06-09 00:07:58	448.0
2021-06-09 00:17:58	417.0
2021-06-09 00:27:58	377.0
2021-06-09 00:37:58	388.0
2021-06-09 00:47:58	445.0
2021-06-09 00:57:58	375.0
2021-06-09 01:07:58	342.0
2021-06-09 01:17:58	446.0
2021-06-09 01:27:58	378.0
2021-06-09 01:37:58	471.0
2021-06-09 01:47:58	417.0
2021-06-09 01:57:58	111.0
2021-06-09 02:07:58	402.0
2021-06-09 02:17:58	406.0
2021-06-09 02:27:58	433.0
2021-06-09 02:37:58	445.0
2021-06-09 02:47:58	430.0
2021-06-09 02:57:58	426.0
2021-06-09 03:07:58	394.0
2021-06-09 03:17:58	408.0
2021-06-09 03:27:58	93.0
2021-06-09 03:37:58	434.0
2021-06-09 03:47:58	389.0
2021-06-09 03:57:58	453.0
2021-06-09 04:07:58	417.0
2021-06-09 04:17:58	638.0
2021-06-09 04:27:58	412.0
2021-06-09 04:37:58	460.0
2021-06-09 04:47:58	417.0
2021-06-09 04:57:58	379.0
2021-06-09 05:07:58	408.0
2021-06-09 05:17:58	437.0
2021-06-09 05:27:58	734.0
2021-06-09 05:37:58	480.0
2021-06-09 05:47:58	424.0
2021-06-09 05:57:58	413.0
2021-06-09 06:07:58	439.0
2021-06-09 06:17:58	459.0
2021-06-09 06:27:58	451.0
2021-06-09 06:37:58	450.0
2021-06-09 06:47:58	396.0
2021-06-09 06:57:58	464.0
2021-06-09 07:07:58	432.0
2021-06-09 07:17:58	422.0
2021-06-09 07:27:58	385.0
2021-06-09 07:37:58	439.0
2021-06-09 07:47:58	451.0
2021-06-09 07:57:58	427.0
2021-06-09 08:07:58	464.0
2021-06-09 08:17:58	418.0
2021-06-09 08:27:58	400.0
2021-06-09 08:37:58	390.0
2021-06-09 08:47:58	486.0
2021-06-09 08:57:58	467.0
2021-06-09 09:07:58	35.0
2021-06-09 09:17:58	457.0
2021-06-09 09:27:58	677.0
2021-06-09 09:37:58	427.0
2021-06-09 09:47:58	440.0
2021-06-09 09:57:58	574.0
2021-06-09 10:07:58	557.0
2021-06-09 10:17:58	390.0
2021-06-09 10:27:58	454.0
2021-06-09 10:37:58	471.0
2021-06-09 10:47:58	368.0
2021-06-09 10:57:58	447.0
2021-06-09 11:07:58	425.0
2021-06-09 11:17:58	434.0
2021-06-09 11:27:58	457.0
2021-06-09 11:37:58	409.0
2021-06-09 11:47:58	648.0
2021-06-09 11:57:58	62.0
2021-06-09 12:07:58	120.0
2021-06-09 12:17:58	411.0
2021-06-09 12:27:58	446.0
2021-06-09 12:37:58	368.0
2021-06-09 12:47:58	430.0
2021-06-09 12:57:58	393.0
2021-06-09 13:07:58	458.0
2021-06-09 13:17:58	444.0
2021-06-09 13:27:58	412.0
2021-06-09 13:37:58	442.0
2021-06-09 13:47:58	867.0
2021-06-09 13:57:58	426.0
2021-06-09 14:07:58	879.0
2021-06-09 14:17:58	446.0
2021-06-09 14:27:58	91.0
2021-06-09 14:37:58	392.0
2021-06-09 14:47:58	629.0
2021-06-09 14:57:58	442.0
2021-06-09 15:07:58	384.0
2021-06-09 15:17:58	62.0
2021-06-09 15:27:58	398.0
2021-06-09 15:37:58	464.0
2021-06-09 15:47:58	418.0
2021-06-09 15:57:58	619.0
2021-06-09 16:07:58	461.0
2021-06-09 16:17:58	455.0
2021-06-09 16:27:58	393.0
2021-06-09 16:37:58	135.0
2021-06-09 16:47:58	146.0
2021-06-09 16:57:58	457.0
2021-06-09 17:07:58	448.0
2021-06-09 17:17:58	416.0
2021-06-09 17:27:58	417.0
2021-06-09 17:37:58	485.0
2021-06-09 17:47:58	444.0
2021-06-09 17:57:58	392.0
2021-06-09 18:07:58	433.0
2021-06-09 18:17:58	456.0
2021-06-09 18:27:58	450.0
2021-06-09 18:37:58	468.0
2021-06-09 18:47:58	454.0
2021-06-09 18:57:58	443.0
2021-06-09 19:07:58	419.0
2021-06-09 19:17:58	442.0
2021-06-09 19:27:58	105.0
2021-06-09 19:37:58	791.0
2021-06-09 19:47:58	862.0
2021-06-09 19:57:58	830.0
2021-06-09 20:07:58	813.0
2021-06-09 20:17:58	831.0
2021-06-09 20:27:58	882.0
2021-06-09 20:37:58	830.0
2021-06-09 20:47:58	865.0
2021-06-09 20:57:58	841.0
2021-06-09 21:07:58	771.0
2021-06-09 21:17:58	840.0
2021-06-09 21:27:58	876.0
2021-06-09 21:37:58	795.0
2021-06-09 21:47:58	890.0
2021-06-09 21:57:58	883.0
2021-06-09 22:07:58	781.0
2021-06-09 22:17:58	780.0
2021-06-09 22:27:58	809.0
2021-06-09 22:37:58	798.0
2021-06-09 22:47:58	781.0
2021-06-09 22:57:58	841.0
2021-06-09 23:07:58	881.0
2021-06-09 23:17:58	840.0
2021-06-09 23:27:58	862.0
2021-06-09 23:37:58	826.0
2021-06-09 23:47:58	848.0
2021-06-09 23:57:58	812.0
2021-06-10 00:07:58	367.0
2021-06-10 00:17:58	820.0
2021-06-10 00:27:58	958.0
2021-06-10 00:37:58	459.0
2021-06-10 00:47:58	453.0
2021-06-10 00:57:58	978.0
2021-06-10 01:07:58	393.0
2021-06-10 01:17:58	364.0
2021-06-10 01:27:58	365.0
2021-06-10 01:37:58	397.0
2021-06-10 01:47:58	428.0
2021-06-10 01:57:58	430.0
2021-06-10 02:07:58	455.0
2021-06-10 02:17:58	398.0
2021-06-10 02:27:58	443.0
2021-06-10 02:37:58	425.0
2021-06-10 02:47:58	476.0
2021-06-10 02:57:58	438.0
2021-06-10 03:07:58	359.0
2021-06-10 03:17:58	410.0
2021-06-10 03:27:58	458.0
2021-06-10 03:37:58	432.0
2021-06-10 03:47:58	392.0
2021-06-10 03:57:58	478.0
2021-06-10 04:07:58	525.0
2021-06-10 04:17:58	456.0
2021-06-10 04:27:58	380.0
2021-06-10 04:37:58	438.0
2021-06-10 04:47:58	500.0
2021-06-10 04:57:58	362.0
2021-06-10 05:07:58	383.0
2021-06-10 05:17:58	169.0
2021-06-10 05:27:58	135.0
2021-06-10 05:37:58	379.0
2021-06-10 05:47:58	463.0
2021-06-10 05:57:58	437.0
2021-06-10 06:07:58	443.0
2021-06-10 06:17:58	368.0
2021-06-10 06:27:58	603.0
2021-06-10 06:37:58	465.0
2021-06-10 06:47:58	500.0
2021-06-10 06:57:58	427.0
2021-06-10 07:07:58	516.0
2021-06-10 07:17:58	604.0
2021-06-10 07:27:58	408.0
2021-06-10 07:37:58	449.0
2021-06-10 07:47:58	434.0
2021-06-10 07:57:58	452.0
2021-06-10 08:07:58	457.0
2021-06-10 08:17:58	426.0
2021-06-10 08:27:58	392.0
2021-06-10 08:37:58	424.0
2021-06-10 08:47:58	384.0
2021-06-10 08:57:58	635.0
2021-06-10 09:07:58	582.0
2021-06-10 09:17:58	336.0
2021-06-10 09:27:58	468.0
2021-06-10 09:37:58	498.0
2021-06-10 09:47:58	492.0
2021-06-10 09:57:58	464.0
2021-06-10 10:07:58	448.0
2021-06-10 10:17:58	457.0
2021-06-10 10:27:58	399.0
2021-06-10 10:37:58	420.0
2021-06-10 10:47:58	444.0
2021-06-10 10:57:58	405.0
2021-06-10 11:07:58	495.0
2021-06-10 11:17:58	679.0
2021-06-10 11:27:58	413.0
2021-06-10 11:37:58	509.0
2021-06-10 11:47:58	613.0
2021-06-10 11:57:58	480.0
2021-06-10 12:07:58	396.0
2021-06-10 12:17:58	431.0
2021-06-10 12:27:58	462.0
2021-06-10 12:37:58	365.0
2021-06-10 12:47:58	409.0
2021-06-10 12:57:58	484.0
2021-06-10 13:07:58	393.0
2021-06-10 13:17:58	153.0
2021-06-10 13:27:58	818.0
2021-06-10 13:37:58	415.0
2021-06-10 13:47:58	469.0
2021-06-10 13:57:58	594.0
2021-06-10 14:07:58	458.0
2021-06-10 14:17:58	444.0
2021-06-10 14:27:58	442.0
2021-06-10 14:37:58	176.0
2021-06-10 14:47:58	433.0
2021-06-10 14:57:58	497.0
2021-06-10 15:07:58	751.0
2021-06-10 15:17:58	483.0
2021-06-10 15:27:58	433.0
2021-06-10 15:37:58	89.0
2021-06-10 15:47:58	324.0
2021-06-10 15:57:58	448.0
2021-06-10 16:07:58	465.0
2021-06-10 16:17:58	401.0
2021-06-10 16:27:58	434.0
2021-06-10 16:37:58	396.0
2021-06-10 16:47:58	388.0
2021-06-10 16:57:58	447.0
2021-06-10 17:07:58	426.0
2021-06-10 17:17:58	421.0
2021-06-10 17:27:58	388.0
2021-06-10 17:37:58	428.0
2021-06-10 17:47:58	437.0
2021-06-10 17:57:58	474.0
2021-06-10 18:07:58	357.0
2021-06-10 18:17:58	495.0
2021-06-10 18:27:58	428.0
2021-06-10 18:37:58	401.0
2021-06-10 18:47:58	645.0
2021-06-10 18:57:58	182.0
2021-06-10 19:07:58	437.0
2021-06-10 19:17:58	458.0
2021-06-10 19:27:58	422.0
2021-06-10 19:37:58	358.0
2021-06-10 19:47:58	446.0
2021-06-10 19:57:58	432.0
2021-06-10 20:07:58	365.0
2021-06-10 20:17:58	411.0
2021-06-10 20:27:58	439.0
2021-06-10 20:37:58	461.0
2021-06-10 20:47:58	451.0
2021-06-10 20:57:58	434.0
2021-06-10 21:07:58	453.0
2021-06-10 21:17:58	447.0
2021-06-10 21:27:58	880.0
2021-06-10 21:37:58	492.0
2021-06-10 21:47:58	358.0
2021-06-10 21:57:58	453.0
2021-06-10 22:07:58	438.0
2021-06-10 22:18:01	363.0
2021-06-10 22:27:58	170.0
2021-06-10 22:37:58	452.0
2021-06-10 22:47:58	371.0
2021-06-10 22:57:58	413.0
2021-06-10 23:07:58	442.0
2021-06-10 23:17:58	411.0
2021-06-10 23:27:58	428.0
2021-06-10 23:37:58	428.0
2021-06-10 23:47:58	451.0
2021-06-10 23:57:58	43.0
2021-06-11 00:07:58	463.0
2021-06-11 00:17:58	437.0
2021-06-11 00:27:58	446.0
2021-06-11 00:37:58	343.0
2021-06-11 00:47:58	542.0
2021-06-11 00:57:58	449.0
2021-06-11 01:07:58	418.0
2021-06-11 01:17:58	440.0
2021-06-11 01:27:58	441.0
2021-06-11 01:37:58	405.0
2021-06-11 01:47:58	432.0
2021-06-11 01:57:58	396.0
2021-06-11 02:07:58	458.0
2021-06-11 02:17:58	371.0
2021-06-11 02:27:58	459.0
2021-06-11 02:37:58	430.0
2021-06-11 02:47:58	403.0
2021-06-11 02:57:58	465.0
2021-06-11 03:07:58	373.0
2021-06-11 03:17:58	522.0
2021-06-11 03:27:58	461.0
2021-06-11 03:37:58	484.0
2021-06-11 03:47:58	435.0
2021-06-11 03:57:58	404.0
2021-06-11 04:07:58	466.0
2021-06-11 04:17:58	400.0
2021-06-11 04:27:58	376.0
2021-06-11 04:37:58	447.0
2021-06-11 04:47:58	466.0
2021-06-11 04:57:58	412.0
2021-06-11 05:07:58	427.0
2021-06-11 05:17:58	139.0
2021-06-11 05:27:58	410.0
2021-06-11 05:37:58	383.0
2021-06-11 05:47:58	452.0
2021-06-11 05:57:58	446.0
2021-06-11 06:07:58	482.0
2021-06-11 06:17:58	418.0
2021-06-11 06:27:58	525.0
2021-06-11 06:37:58	649.0
2021-06-11 06:47:58	445.0
2021-06-11 06:57:58	442.0
2021-06-11 07:07:58	470.0
2021-06-11 07:17:58	359.0
2021-06-11 07:27:58	456.0
2021-06-11 07:37:58	426.0
2021-06-11 07:47:59	125.0
2021-06-11 07:57:58	435.0
2021-06-11 08:07:58	471.0
2021-06-11 08:17:58	434.0
2021-06-11 08:27:58	390.0
2021-06-11 08:37:58	465.0
2021-06-11 08:47:58	470.0
2021-06-11 08:57:58	438.0
2021-06-11 09:07:58	468.0
2021-06-11 09:17:58	425.0
2021-06-11 09:27:58	420.0
2021-06-11 09:37:58	518.0
2021-06-11 09:47:58	447.0
2021-06-11 09:57:58	445.0
2021-06-11 10:07:58	424.0
2021-06-11 10:17:58	480.0
2021-06-11 10:27:58	390.0
2021-06-11 10:37:58	555.0
2021-06-11 10:47:58	443.0
2021-06-11 10:57:58	383.0
2021-06-11 11:07:58	438.0
2021-06-11 11:17:58	503.0
2021-06-11 11:27:58	424.0
2021-06-11 11:37:58	442.0
2021-06-11 11:47:58	474.0
2021-06-11 11:57:58	421.0
2021-06-11 12:07:58	485.0
2021-06-11 12:17:58	452.0
2021-06-11 12:27:58	201.0
2021-06-11 12:37:58	452.0
2021-06-11 12:47:58	472.0
2021-06-11 12:57:58	400.0
2021-06-11 13:07:58	365.0
2021-06-11 13:17:58	432.0
2021-06-11 13:27:58	427.0
2021-06-11 13:37:58	517.0
2021-06-11 13:47:58	424.0
2021-06-11 13:57:58	430.0
2021-06-11 14:07:58	503.0
2021-06-11 14:17:58	935.0
2021-06-11 14:27:58	462.0
2021-06-11 14:37:58	495.0
2021-06-11 14:47:58	673.0
2021-06-11 14:57:58	554.0
2021-06-11 15:07:58	453.0
2021-06-11 15:17:58	527.0
2021-06-11 15:27:58	573.0
2021-06-11 15:37:58	749.0
2021-06-11 15:47:58	541.0
2021-06-11 15:57:58	450.0
2021-06-11 16:07:58	522.0
2021-06-11 16:17:58	415.0
2021-06-11 16:27:58	638.0
2021-06-11 16:37:58	530.0
2021-06-11 16:47:58	391.0
2021-06-11 16:57:58	664.0
2021-06-11 17:07:58	596.0
2021-06-11 17:17:58	639.0
2021-06-11 17:27:58	415.0
2021-06-11 17:37:58	472.0
2021-06-11 17:47:58	456.0
2021-06-11 17:57:58	477.0
2021-06-11 18:07:58	451.0
2021-06-11 18:17:58	38.0
2021-06-11 18:27:58	443.0
2021-06-11 18:37:58	560.0
2021-06-11 18:47:58	469.0
2021-06-11 18:57:58	416.0
2021-06-11 19:07:58	414.0
2021-06-11 19:17:58	363.0
2021-06-11 19:27:58	452.0
2021-06-11 19:37:58	440.0
2021-06-11 19:47:58	423.0
2021-06-11 19:57:58	441.0
2021-06-11 20:07:58	447.0
2021-06-11 20:17:58	436.0
2021-06-11 20:27:58	467.0
2021-06-11 20:37:58	458.0
2021-06-11 20:47:58	431.0
2021-06-11 20:57:58	435.0
2021-06-11 21:07:58	358.0
2021-06-11 21:17:58	422.0
2021-06-11 21:27:58	390.0
2021-06-11 21:37:58	486.0
2021-06-11 21:47:58	489.0
2021-06-11 21:57:58	419.0
2021-06-11 22:07:58	453.0
2021-06-11 22:17:58	354.0
2021-06-11 22:27:58	417.0
2021-06-11 22:37:58	507.0
2021-06-11 22:47:58	410.0
2021-06-11 22:57:58	409.0
2021-06-11 23:07:58	403.0
2021-06-11 23:17:58	422.0
2021-06-11 23:27:58	508.0
2021-06-11 23:37:58	369.0
2021-06-11 23:47:58	402.0
2021-06-11 23:57:58	422.0
2021-06-12 00:07:58	556.0
2021-06-12 00:17:58	456.0
2021-06-12 00:27:58	376.0
2021-06-12 00:37:58	499.0
2021-06-12 00:47:58	411.0
2021-06-12 00:57:58	383.0
2021-06-12 01:07:58	455.0
2021-06-12 01:17:58	449.0
2021-06-12 01:27:58	434.0
2021-06-12 01:37:58	447.0
2021-06-12 01:47:58	438.0
2021-06-12 01:57:58	423.0
2021-06-12 02:07:58	384.0
2021-06-12 02:17:58	459.0
2021-06-12 02:27:58	383.0
2021-06-12 02:37:58	396.0
2021-06-12 02:47:58	346.0
2021-06-12 02:57:58	419.0
2021-06-12 03:07:58	462.0
2021-06-12 03:17:58	488.0
2021-06-12 03:27:58	493.0
2021-06-12 03:37:58	385.0
2021-06-12 03:47:58	467.0
2021-06-12 03:57:58	447.0
2021-06-12 04:07:58	446.0
2021-06-12 04:17:58	362.0
2021-06-12 04:27:58	427.0
2021-06-12 04:37:58	421.0
2021-06-12 04:47:58	477.0
2021-06-12 04:57:58	396.0
2021-06-12 05:07:58	393.0
2021-06-12 05:17:58	431.0
2021-06-12 05:27:58	373.0
2021-06-12 05:37:58	410.0
2021-06-12 05:47:58	444.0
2021-06-12 05:57:58	402.0
2021-06-12 06:07:58	372.0
2021-06-12 06:17:58	433.0
2021-06-12 06:27:58	434.0
2021-06-12 06:37:58	468.0
2021-06-12 06:47:58	417.0
2021-06-12 06:57:58	423.0
2021-06-12 07:07:58	408.0
2021-06-12 07:17:58	429.0
2021-06-12 07:27:58	448.0
2021-06-12 07:37:58	451.0
2021-06-12 07:47:58	431.0
2021-06-12 07:57:58	446.0
2021-06-12 08:07:58	472.0
2021-06-12 08:17:58	489.0
2021-06-12 08:27:58	431.0
2021-06-12 08:37:58	537.0
2021-06-12 08:47:58	459.0
2021-06-12 08:57:58	470.0
2021-06-12 09:07:58	494.0
2021-06-12 09:17:58	429.0
2021-06-12 09:27:58	163.0
2021-06-12 09:37:58	432.0
